scenario,sample_id,P01_R1,P01_R2,P01_R3,P01_R4,P01_R5,P01_R6,P01_R7,P01_R8,P01_R9,P02_R1,P02_R2,P02_R3,P02_R4,P02_R5,P02_R6,P02_R7,P02_R8,P02_R9,P03_R1,P03_R2,P03_R3,P03_R4,P03_R5,P03_R6,P03_R7,P03_R8,P03_R9,P04_R1,P04_R2,P04_R3,P04_R4,P04_R5,P04_R6,P04_R7,P04_R8,P04_R9,P05_R1,P05_R2,P05_R3,P05_R4,P05_R5,P05_R6,P05_R7,P05_R8,P05_R9,P06_R1,P06_R2,P06_R3,P06_R4,P06_R5,P06_R6,P06_R7,P06_R8,P06_R9,P07_R1,P07_R2,P07_R3,P07_R4,P07_R5,P07_R6,P07_R7,P07_R8,P07_R9,P08_R1,P08_R2,P08_R3,P08_R4,P08_R5,P08_R6,P08_R7,P08_R8,P08_R9,P09_R1,P09_R2,P09_R3,P09_R4,P09_R5,P09_R6,P09_R7,P09_R8,P09_R9,P10_R1,P10_R2,P10_R3,P10_R4,P10_R5,P10_R6,P10_R7,P10_R8,P10_R9,P11_R1,P11_R2,P11_R3,P11_R4,P11_R5,P11_R6,P11_R7,P11_R8,P11_R9,P12_R1,P12_R2,P12_R3,P12_R4,P12_R5,P12_R6,P12_R7,P12_R8,P12_R9,P13_R1,P13_R2,P13_R3,P13_R4,P13_R5,P13_R6,P13_R7,P13_R8,P13_R9,P14_R1,P14_R2,P14_R3,P14_R4,P14_R5,P14_R6,P14_R7,P14_R8,P14_R9,P15_R1,P15_R2,P15_R3,P15_R4,P15_R5,P15_R6,P15_R7,P15_R8,P15_R9,P16_R1,P16_R2,P16_R3,P16_R4,P16_R5,P16_R6,P16_R7,P16_R8,P16_R9,P17_R1,P17_R2,P17_R3,P17_R4,P17_R5,P17_R6,P17_R7,P17_R8,P17_R9,P18_R1,P18_R2,P18_R3,P18_R4,P18_R5,P18_R6,P18_R7,P18_R8,P18_R9,P19_R1,P19_R2,P19_R3,P19_R4,P19_R5,P19_R6,P19_R7,P19_R8,P19_R9,P20_R1,P20_R2,P20_R3,P20_R4,P20_R5,P20_R6,P20_R7,P20_R8,P20_R9,P21_R1,P21_R2,P21_R3,P21_R4,P21_R5,P21_R6,P21_R7,P21_R8,P21_R9,P22_R1,P22_R2,P22_R3,P22_R4,P22_R5,P22_R6,P22_R7,P22_R8,P22_R9,P23_R1,P23_R2,P23_R3,P23_R4,P23_R5,P23_R6,P23_R7,P23_R8,P23_R9,P24_R1,P24_R2,P24_R3,P24_R4,P24_R5,P24_R6,P24_R7,P24_R8,P24_R9,P25_R1,P25_R2,P25_R3,P25_R4,P25_R5,P25_R6,P25_R7,P25_R8,P25_R9,P26_R1,P26_R2,P26_R3,P26_R4,P26_R5,P26_R6,P26_R7,P26_R8,P26_R9,P27_R1,P27_R2,P27_R3,P27_R4,P27_R5,P27_R6,P27_R7,P27_R8,P27_R9,P28_R1,P28_R2,P28_R3,P28_R4,P28_R5,P28_R6,P28_R7,P28_R8,P28_R9,P29_R1,P29_R2,P29_R3,P29_R4,P29_R5,P29_R6,P29_R7,P29_R8,P29_R9,P30_R1,P30_R2,P30_R3,P30_R4,P30_R5,P30_R6,P30_R7,P30_R8,P30_R9,P31_R1,P31_R2,P31_R3,P31_R4,P31_R5,P31_R6,P31_R7,P31_R8,P31_R9,P32_R1,P32_R2,P32_R3,P32_R4,P32_R5,P32_R6,P32_R7,P32_R8,P32_R9,P33_R1,P33_R2,P33_R3,P33_R4,P33_R5,P33_R6,P33_R7,P33_R8,P33_R9,P34_R1,P34_R2,P34_R3,P34_R4,P34_R5,P34_R6,P34_R7,P34_R8,P34_R9,P35_R1,P35_R2,P35_R3,P35_R4,P35_R5,P35_R6,P35_R7,P35_R8,P35_R9,P36_R1,P36_R2,P36_R3,P36_R4,P36_R5,P36_R6,P36_R7,P36_R8,P36_R9
2,0,24,9,7,8,1,0,25,8,6,36,12,30,13,0,0,35,0,12,13,3,5,4,0,0,12,0,4,18,6,20,6,0,0,17,0,6,11,4,5,3,0,0,12,0,4,17,6,20,6,0,0,18,0,6,13,5,5,4,0,0,11,0,4,18,6,21,6,0,0,17,0,6,11,4,5,5,0,0,14,0,4,18,6,21,6,0,0,19,0,6,12,4,5,4,0,0,12,0,4,17,6,21,6,0,0,19,0,6,12,4,5,4,0,0,13,0,4,18,5,20,6,0,0,18,0,6,12,4,5,4,0,0,12,0,4,18,5,21,6,0,0,17,0,6,12,4,5,4,0,0,11,0,4,18,6,20,5,0,0,18,0,6,11,3,5,4,0,0,13,0,4,17,6,21,6,0,0,18,0,6,12,4,5,4,0,0,11,0,4,18,6,19,6,0,0,18,0,6,11,4,5,4,0,0,13,0,3,17,6,20,6,0,0,17,0,6,11,4,5,4,0,0,12,0,4,18,7,21,6,0,0,19,0,6,11,4,6,4,0,0,11,0,4,18,6,20,6,0,0,17,0,6,13,4,5,3,0,0,12,0,4,18,6,20,6,0,0,17,0,6,24,8,0,8,0,9,24,7,9,39,10,0,13,0,7,37,0,12,34,11,0,11,0,7,34,0,13,39,11,0,12,0,7,36,0,13,37,10,0,13,0,6,36,0,13,48,17,0,19,0,0,45,16,0
2,1,25,8,8,7,1,0,26,9,7,35,13,30,12,0,0,36,0,11,12,4,5,4,0,0,11,0,4,18,6,21,6,0,0,18,0,6,12,4,5,4,0,0,14,0,4,17,6,20,6,0,0,18,0,6,12,4,5,3,0,0,12,0,4,18,7,20,6,0,0,19,0,6,12,4,6,4,0,0,12,0,4,18,6,20,6,0,0,19,0,6,11,4,5,4,0,0,12,0,4,20,6,19,6,0,0,19,0,7,11,3,6,4,0,0,11,0,4,16,6,20,6,0,0,17,0,6,11,4,5,4,0,0,11,0,4,19,6,20,6,0,0,18,0,6,14,4,5,4,0,0,12,0,5,18,6,20,6,0,0,19,0,6,11,4,5,4,0,0,13,0,4,18,6,21,5,0,0,18,0,6,13,4,4,4,0,0,12,0,4,18,6,20,5,0,0,19,0,6,12,4,5,4,0,0,12,0,4,18,6,20,6,0,0,18,0,6,12,4,5,4,0,0,13,0,4,18,6,20,6,0,0,18,0,6,13,4,5,4,0,0,11,0,4,19,6,19,6,0,0,17,0,6,12,4,5,4,0,0,11,0,5,18,6,20,6,0,0,17,0,6,24,8,0,7,0,8,23,8,7,38,10,0,13,0,6,37,0,12,35,11,0,9,0,6,36,0,12,37,12,0,12,0,7,37,0,13,33,13,0,13,0,6,36,0,12,49,18,0,17,0,0,49,17,0
2,2,25,9,9,9,1,0,24,8,8,38,11,32,12,0,0,34,0,12,11,4,5,4,0,0,12,0,5,18,6,21,7,0,0,18,0,6,13,4,5,4,0,0,13,0,4,17,7,20,6,0,0,18,0,7,13,4,5,4,0,0,12,0,3,18,6,19,6,0,0,18,0,7,13,4,5,4,0,0,12,0,4,17,6,20,6,0,0,17,0,6,12,4,5,4,0,0,12,0,4,18,6,20,6,0,0,17,0,6,12,4,5,4,0,0,12,0,4,18,6,19,6,0,0,18,0,6,11,4,5,4,0,0,12,0,4,17,6,19,6,0,0,17,0,6,12,4,6,4,0,0,11,0,4,17,6,19,6,0,0,18,0,6,12,5,5,5,0,0,13,0,4,18,6,19,6,0,0,19,0,6,11,4,6,4,0,0,12,0,4,18,5,19,7,0,0,18,0,6,12,5,6,5,0,0,12,0,4,17,6,19,6,0,0,17,0,6,11,4,5,4,0,0,13,0,4,18,6,20,6,0,0,18,0,6,12,4,5,4,0,0,12,0,4,18,6,19,6,0,0,19,0,6,12,3,5,4,0,0,11,0,4,18,6,20,5,0,0,17,0,6,24,6,0,8,0,9,24,8,8,32,13,0,12,0,9,32,0,14,35,12,0,12,0,6,37,0,10,38,11,0,10,0,7,35,0,12,34,13,0,13,0,6,37,0,12,51,15,0,17,0,0,48,16,0
2,3,24,8,8,9,1,0,23,8,9,37,13,29,12,0,0,34,0,12,13,4,5,4,0,0,12,0,4,18,5,20,5,0,0,19,0,6,12,5,5,5,0,0,13,0,4,19,6,19,6,0,0,18,0,6,13,4,5,4,0,0,11,0,4,17,6,19,7,0,0,19,0,6,13,4,5,4,0,0,12,0,4,18,6,19,6,0,0,18,0,6,11,5,6,4,0,0,12,0,4,17,6,20,6,0,0,18,0,6,11,4,5,5,0,0,12,0,4,18,5,21,6,0,0,18,0,6,11,4,5,4,0,0,11,0,3,18,6,21,6,0,0,18,0,6,11,4,5,4,0,0,12,0,4,16,6,20,6,0,0,18,0,6,12,4,5,4,0,0,12,0,4,18,6,20,5,0,0,19,0,6,12,4,5,4,0,0,12,0,4,19,6,20,6,0,0,17,0,6,12,4,5,4,0,0,11,0,4,19,6,20,6,0,0,17,0,7,12,5,5,5,0,0,13,0,4,18,6,21,6,0,0,17,0,6,12,4,5,4,0,0,11,0,4,17,6,20,6,0,0,17,0,6,13,4,5,4,0,0,12,0,4,19,6,20,6,0,0,17,0,6,24,7,0,7,0,8,23,8,8,36,11,0,13,0,6,35,0,13,35,12,0,13,0,7,36,0,11,36,12,0,10,0,7,37,0,13,34,13,0,12,0,5,36,0,11,49,17,0,15,0,0,48,15,0
2,4,25,8,6,8,1,0,22,8,9,36,12,30,12,0,0,35,0,11,11,4,5,4,0,0,12,0,4,18,6,21,6,0,0,17,0,6,12,4,5,4,0,0,12,0,4,18,6,21,6,0,0,19,0,6,13,4,5,5,0,0,12,0,3,17,6,19,6,0,0,18,0,6,12,4,5,4,0,0,12,0,4,19,6,20,6,0,0,17,0,7,13,4,6,3,0,0,12,0,4,18,6,21,6,0,0,18,0,6,11,4,5,4,0,0,12,0,4,17,6,21,6,0,0,18,0,6,11,4,5,4,0,0,14,0,3,19,6,21,6,0,0,18,0,6,11,4,5,4,0,0,13,0,4,18,6,20,6,0,0,19,0,6,12,4,5,4,0,0,13,0,4,18,6,20,6,0,0,17,0,6,12,4,5,4,0,0,12,0,4,18,6,20,5,0,0,19,0,5,13,4,5,4,0,0,12,0,4,16,6,20,6,0,0,17,0,7,11,4,5,4,0,0,11,0,4,17,6,21,6,0,0,18,0,7,12,4,5,5,0,0,11,0,4,18,6,19,6,0,0,20,0,6,11,3,5,4,0,0,12,0,4,18,6,21,6,0,0,17,0,7,25,9,0,7,0,8,25,9,8,35,11,0,14,0,8,35,0,14,37,12,0,11,0,7,36,0,11,36,12,0,9,0,6,34,0,10,32,10,0,11,0,6,36,0,13,48,16,0,14,0,0,52,15,0
2,5,23,8,7,8,1,0,26,8,9,38,12,29,12,0,0,37,0,12,11,4,5,4,0,0,13,0,4,18,6,22,6,0,0,18,0,6,12,4,5,3,0,0,12,0,4,18,7,20,6,0,0,19,0,6,12,4,5,4,0,0,11,0,4,18,6,20,6,0,0,17,0,6,12,4,5,4,0,0,12,0,4,18,6,22,6,0,0,18,0,6,11,4,5,4,0,0,12,0,5,18,6,20,6,0,0,18,0,6,12,4,5,4,0,0,10,0,5,19,6,20,6,0,0,19,0,7,12,4,5,4,0,0,12,0,4,18,6,20,6,0,0,18,0,6,12,4,5,3,0,0,13,0,4,18,5,20,6,0,0,17,0,6,13,4,5,3,0,0,12,0,4,18,6,20,7,0,0,19,0,6,12,4,5,4,0,0,12,0,4,18,6,20,6,0,0,18,0,6,13,4,6,3,0,0,12,0,4,17,6,21,5,0,0,18,0,5,11,5,5,4,0,0,12,0,5,17,6,21,7,0,0,18,0,6,13,5,5,4,0,0,12,0,4,18,6,21,6,0,0,19,0,6,12,4,5,4,0,0,12,0,3,18,7,19,6,0,0,18,0,6,24,7,0,8,0,7,25,9,8,36,13,0,12,0,6,39,0,12,36,10,0,12,0,6,34,0,11,40,14,0,15,0,7,33,0,11,34,14,0,11,0,7,41,0,10,51,18,0,15,0,0,49,16,0
2,6,23,8,9,8,1,0,23,8,7,35,12,30,12,0,0,37,0,12,12,4,5,4,0,0,13,0,4,18,5,20,7,0,0,17,0,6,13,3,5,4,0,0,12,0,4,18,6,20,6,0,0,18,0,6,12,4,5,4,0,0,12,0,4,17,6,20,6,0,0,18,0,6,12,4,5,4,0,0,12,0,4,17,6,21,6,0,0,18,0,6,12,4,5,4,0,0,12,0,4,18,6,21,6,0,0,19,0,6,12,4,5,4,0,0,12,0,4,18,6,21,6,0,0,17,0,7,12,4,5,4,0,0,13,0,4,19,6,20,6,0,0,18,0,6,12,4,5,4,0,0,11,0,4,18,6,21,6,0,0,18,0,6,11,4,4,4,0,0,12,0,5,20,6,20,6,0,0,19,0,5,11,4,5,4,0,0,13,0,4,16,6,19,5,0,0,18,0,6,12,4,5,4,0,0,11,0,4,18,6,20,6,0,0,18,0,5,12,4,5,4,0,0,12,0,4,18,6,19,6,0,0,19,0,6,12,4,5,4,0,0,13,0,4,18,6,21,6,0,0,18,0,6,12,4,5,3,0,0,12,0,3,17,5,20,6,0,0,18,0,6,23,8,0,8,0,7,24,9,8,35,12,0,12,0,6,36,0,12,34,11,0,10,0,6,36,0,11,37,12,0,9,0,7,34,0,13,34,12,0,10,0,6,36,0,11,46,15,0,16,0,0,48,16,0
2,7,26,7,8,9,1,0,23,8,7,35,12,31,12,0,0,35,0,12,12,4,5,4,0,0,13,0,4,19,6,20,6,0,0,18,0,6,13,4,5,4,0,0,11,0,4,18,6,20,6,0,0,18,0,6,12,4,5,5,0,0,12,0,4,17,6,19,6,0,0,18,0,6,13,4,4,4,0,0,12,0,4,17,6,20,6,0,0,17,0,6,12,4,5,4,0,0,11,0,3,18,6,21,6,0,0,18,0,6,12,4,6,4,0,0,13,0,4,19,6,20,6,0,0,17,0,6,13,4,5,4,0,0,12,0,4,19,6,21,6,0,0,18,0,5,12,4,5,4,0,0,11,0,4,18,7,21,6,0,0,18,0,6,13,4,5,4,0,0,12,0,4,18,5,20,6,0,0,18,0,6,12,4,5,4,0,0,13,0,4,18,6,20,6,0,0,19,0,6,12,5,5,4,0,0,12,0,4,18,5,21,6,0,0,18,0,6,12,4,5,4,0,0,12,0,4,18,6,21,7,0,0,20,0,6,12,3,5,4,0,0,13,0,4,17,6,19,6,0,0,17,0,6,11,4,6,4,0,0,11,0,4,18,6,19,6,0,0,16,0,6,24,8,0,8,0,7,24,8,8,35,13,0,11,0,8,33,0,10,38,11,0,12,0,6,39,0,13,38,10,0,10,0,6,38,0,13,36,12,0,11,0,7,33,0,12,50,15,0,17,0,0,48,16,0
2,8,23,8,8,8,1,0,26,8,9,36,12,30,11,0,0,36,0,11,12,4,5,4,0,0,13,0,4,18,5,20,6,0,0,18,0,6,11,4,5,4,0,0,12,0,5,17,6,20,6,0,0,18,0,6,12,4,5,4,0,0,12,0,4,17,6,20,6,0,0,18,0,5,11,4,5,4,0,0,12,0,4,19,6,20,6,0,0,17,0,7,11,5,5,4,0,0,11,0,4,17,6,20,6,0,0,18,0,6,11,4,6,4,0,0,13,0,4,18,6,21,6,0,0,18,0,6,12,4,5,4,0,0,13,0,4,18,5,18,6,0,0,18,0,6,12,4,5,4,0,0,12,0,4,18,6,20,6,0,0,18,0,6,12,4,4,4,0,0,13,0,4,18,6,20,5,0,0,18,0,6,11,4,5,4,0,0,12,0,5,18,6,20,6,0,0,18,0,6,12,5,5,4,0,0,12,0,4,18,6,18,5,0,0,18,0,6,11,3,5,4,0,0,11,0,4,17,6,20,6,0,0,16,0,6,11,4,5,4,0,0,11,0,4,18,7,20,6,0,0,17,0,5,13,4,5,4,0,0,12,0,5,18,6,20,5,0,0,19,0,6,25,7,0,7,0,8,25,8,7,38,11,0,13,0,6,36,0,15,37,12,0,13,0,7,34,0,12,38,11,0,14,0,6,38,0,12,38,12,0,12,0,7,32,0,11,50,16,0,15,0,0,46,15,0
2,9,24,8,7,8,1,0,22,8,9,35,12,30,12,0,0,38,0,12,12,4,5,4,0,0,13,0,3,17,6,19,6,0,0,18,0,6,11,4,5,3,0,0,12,0,4,18,6,20,5,0,0,18,0,6,12,4,5,4,0,0,12,0,4,18,6,21,6,0,0,17,0,6,12,4,6,4,0,0,12,0,4,19,6,20,6,0,0,17,0,6,11,4,5,4,0,0,13,0,4,18,6,20,5,0,0,17,0,6,11,4,5,3,0,0,12,0,4,18,6,20,6,0,0,18,0,6,12,4,5,5,0,0,12,0,4,18,6,19,6,0,0,17,0,6,13,4,4,5,0,0,12,0,4,18,6,20,6,0,0,18,0,6,12,4,5,4,0,0,12,0,4,18,6,21,6,0,0,17,0,6,13,4,5,4,0,0,11,0,4,18,6,20,6,0,0,18,0,6,12,4,5,3,0,0,12,0,4,18,5,20,5,0,0,19,0,6,13,4,5,4,0,0,12,0,4,18,6,19,5,0,0,18,0,6,12,4,5,4,0,0,12,0,4,17,6,20,6,0,0,17,0,6,11,4,5,4,0,0,12,0,4,19,6,21,6,0,0,17,0,6,22,8,0,9,0,9,25,8,7,38,13,0,12,0,7,39,0,14,37,13,0,13,0,7,33,0,13,33,12,0,11,0,7,33,0,13,35,13,0,12,0,6,35,0,11,50,18,0,15,0,0,43,15,0
3,0,23,7,7,8,1,0,25,8,8,36,11,31,12,0,0,35,0,12,23,8,8,8,1,0,26,8,9,38,13,29,13,0,0,36,0,12,12,4,5,4,0,0,12,0,4,18,6,20,6,0,0,17,0,7,11,4,5,4,0,0,12,0,4,18,6,21,6,0,0,19,0,6,12,4,5,4,0,0,12,0,4,17,7,19,6,0,0,19,0,6,13,4,5,4,0,0,12,0,4,19,6,20,6,0,0,17,0,7,12,4,5,4,0,0,12,0,4,18,6,21,6,0,0,18,0,6,12,4,5,3,0,0,12,0,4,18,6,20,6,0,0,18,0,6,13,4,5,4,0,0,12,0,4,18,6,20,5,0,0,19,0,6,12,4,5,3,0,0,12,0,4,18,7,19,6,0,0,18,0,6,12,4,5,4,0,0,11,0,4,18,6,20,5,0,0,18,0,6,11,3,5,4,0,0,12,0,4,18,7,19,6,0,0,17,0,6,12,4,5,4,0,0,12,0,5,18,6,20,6,0,0,19,0,6,12,4,5,4,0,0,12,0,5,17,6,20,5,0,0,18,0,6,13,4,5,4,0,0,13,0,4,18,6,21,6,0,0,17,0,6,23,7,0,7,0,8,24,9,8,36,12,0,13,0,7,35,0,11,33,13,0,13,0,7,39,0,11,38,12,0,11,0,7,37,0,12,36,15,0,14,0,7,38,0,13,48,16,0,16,0,0,48,16,0
3,1,26,8,7,8,1,0,24,8,7,36,11,31,12,0,0,37,0,12,25,9,7,8,1,0,24,8,8,36,12,29,12,0,0,34,0,13,12,4,5,4,0,0,12,0,4,17,6,19,6,0,0,19,0,6,12,4,5,4,0,0,10,0,4,18,6,19,5,0,0,18,0,6,11,4,6,4,0,0,12,0,4,17,6,20,6,0,0,18,0,6,12,4,5,3,0,0,11,0,4,18,6,19,6,0,0,18,0,5,12,4,5,4,0,0,13,0,3,18,6,20,6,0,0,19,0,6,12,4,5,4,0,0,11,0,4,18,6,20,6,0,0,19,0,6,13,4,5,4,0,0,11,0,4,18,6,21,6,0,0,17,0,6,12,4,5,4,0,0,11,0,4,18,6,18,7,0,0,18,0,6,13,5,5,4,0,0,12,0,4,18,6,20,6,0,0,18,0,5,12,4,5,4,0,0,14,0,4,17,6,20,6,0,0,17,0,6,12,4,5,4,0,0,11,0,4,18,6,19,7,0,0,18,0,6,11,4,5,4,0,0,11,0,4,17,6,20,6,0,0,18,0,6,11,4,5,4,0,0,12,0,4,18,6,20,6,0,0,19,0,6,23,8,0,9,0,9,25,9,8,37,14,0,13,0,6,37,0,10,36,13,0,9,0,7,35,0,13,36,14,0,13,0,7,36,0,12,34,14,0,13,0,6,35,0,13,49,18,0,17,0,0,49,15,0
3,2,24,9,7,8,1,0,24,8,8,36,11,31,12,0,0,38,0,13,24,7,6,7,1,0,24,8,7,34,13,30,12,0,0,37,0,13,12,4,5,5,0,0,11,0,4,18,6,20,6,0,0,18,0,7,13,4,5,4,0,0,11,0,4,18,6,21,6,0,0,18,0,6,13,4,5,4,0,0,12,0,4,17,7,20,6,0,0,18,0,6,12,3,6,4,0,0,11,0,4,19,6,19,6,0,0,18,0,6,12,5,6,4,0,0,13,0,4,18,5,20,6,0,0,19,0,6,11,4,5,4,0,0,12,0,4,18,6,19,6,0,0,18,0,6,12,4,5,4,0,0,12,0,4,18,6,20,7,0,0,18,0,6,11,4,5,3,0,0,12,0,4,18,6,20,6,0,0,17,0,6,12,4,5,5,0,0,12,0,4,18,6,19,6,0,0,17,0,7,12,4,5,4,0,0,11,0,4,19,6,20,6,0,0,18,0,6,11,4,5,4,0,0,12,0,5,18,6,20,6,0,0,19,0,6,11,4,5,4,0,0,12,0,4,18,6,20,6,0,0,18,0,6,12,4,5,4,0,0,11,0,4,18,6,20,6,0,0,18,0,6,25,8,0,9,0,8,24,8,8,41,11,0,13,0,6,36,0,12,42,12,0,10,0,5,36,0,12,38,13,0,11,0,6,34,0,12,33,11,0,11,0,8,33,0,10,48,16,0,16,0,0,48,16,0
3,3,25,7,7,8,1,0,23,8,8,35,11,30,13,0,0,36,0,11,25,8,7,8,1,0,25,8,8,35,12,30,11,0,0,36,0,12,12,4,5,4,0,0,12,0,4,19,6,20,6,0,0,20,0,6,12,4,5,4,0,0,13,0,4,17,6,20,7,0,0,17,0,6,12,4,5,4,0,0,13,0,4,19,6,20,5,0,0,19,0,6,11,4,5,4,0,0,11,0,4,18,6,19,7,0,0,19,0,6,12,4,5,4,0,0,13,0,4,17,6,21,7,0,0,17,0,6,12,4,5,4,0,0,11,0,4,18,6,21,6,0,0,19,0,6,11,4,5,4,0,0,13,0,4,17,6,21,6,0,0,18,0,6,12,4,5,4,0,0,13,0,4,18,6,20,6,0,0,17,0,6,12,4,5,4,0,0,12,0,4,17,6,20,6,0,0,18,0,6,13,4,5,4,0,0,12,0,4,18,5,20,6,0,0,18,0,6,11,4,5,4,0,0,12,0,4,17,6,19,6,0,0,18,0,7,12,3,4,4,0,0,12,0,4,18,6,20,6,0,0,17,0,6,11,4,5,4,0,0,12,0,4,18,6,21,6,0,0,18,0,7,23,7,0,7,0,8,25,10,7,37,11,0,11,0,6,40,0,13,36,14,0,10,0,5,35,0,12,36,12,0,10,0,7,38,0,9,37,10,0,11,0,7,34,0,12,45,18,0,16,0,0,47,16,0
3,4,23,9,7,8,1,0,23,8,8,34,13,30,12,0,0,37,0,13,24,7,7,8,1,0,24,8,8,36,13,30,12,0,0,35,0,12,11,4,5,4,0,0,11,0,5,18,6,20,6,0,0,19,0,6,13,4,5,4,0,0,11,0,4,18,6,21,6,0,0,17,0,6,12,4,5,4,0,0,13,0,4,18,6,20,7,0,0,18,0,6,12,4,6,4,0,0,12,0,4,16,6,20,6,0,0,18,0,6,12,4,5,5,0,0,12,0,4,18,6,19,7,0,0,18,0,6,12,4,5,4,0,0,11,0,3,18,6,20,6,0,0,18,0,6,13,3,5,4,0,0,11,0,3,18,6,21,6,0,0,17,0,6,13,4,5,4,0,0,13,0,4,19,6,20,7,0,0,17,0,6,11,4,6,5,0,0,13,0,4,18,5,21,6,0,0,18,0,6,11,4,5,4,0,0,12,0,4,18,6,20,6,0,0,17,0,6,12,4,5,4,0,0,13,0,4,18,6,20,6,0,0,18,0,6,11,3,5,4,0,0,11,0,4,19,6,21,6,0,0,19,0,6,12,3,5,5,0,0,12,0,4,17,6,21,5,0,0,18,0,6,24,8,0,8,0,8,25,8,8,33,11,0,13,0,7,40,0,13,36,11,0,9,0,6,37,0,12,35,10,0,11,0,8,36,0,12,38,11,0,12,0,7,36,0,12,46,17,0,19,0,0,47,16,0
3,5,25,8,6,9,1,0,23,9,9,37,12,30,12,0,0,38,0,11,23,9,7,9,1,0,23,8,7,35,11,31,12,0,0,34,0,13,14,4,5,5,0,0,11,0,4,18,6,20,6,0,0,17,0,6,11,4,5,4,0,0,13,0,4,17,6,20,5,0,0,18,0,6,13,4,5,4,0,0,12,0,4,18,6,20,6,0,0,18,0,5,13,4,5,5,0,0,12,0,4,19,6,20,6,0,0,18,0,6,12,3,5,5,0,0,11,0,4,18,6,19,6,0,0,18,0,6,12,4,5,4,0,0,12,0,4,18,6,20,6,0,0,18,0,6,12,4,4,4,0,0,12,0,4,18,6,20,6,0,0,19,0,6,12,4,5,4,0,0,12,0,4,18,6,19,6,0,0,18,0,6,12,4,5,3,0,0,13,0,4,18,6,20,6,0,0,18,0,6,12,4,5,4,0,0,12,0,5,18,6,20,7,0,0,17,0,6,11,3,5,4,0,0,12,0,4,20,6,20,6,0,0,18,0,6,12,5,5,4,0,0,10,0,4,20,6,21,6,0,0,18,0,6,10,4,5,4,0,0,11,0,4,18,6,19,6,0,0,18,0,5,24,8,0,8,0,8,24,7,9,36,11,0,9,0,6,35,0,12,33,10,0,9,0,6,42,0,11,34,11,0,12,0,7,34,0,10,32,9,0,11,0,6,39,0,14,47,14,0,15,0,0,47,16,0
3,6,23,8,7,8,1,0,26,8,7,37,11,30,10,0,0,38,0,12,22,7,8,8,1,0,24,8,8,34,11,30,13,0,0,34,0,13,12,4,5,3,0,0,12,0,4,17,6,20,5,0,0,19,0,6,12,4,5,4,0,0,12,0,4,19,5,20,6,0,0,19,0,6,12,4,4,4,0,0,12,0,4,19,6,19,6,0,0,18,0,5,13,4,5,3,0,0,13,0,5,17,6,20,5,0,0,18,0,6,12,4,4,4,0,0,12,0,4,18,6,20,6,0,0,18,0,6,12,5,5,5,0,0,12,0,4,19,6,21,6,0,0,18,0,6,13,4,5,3,0,0,12,0,4,19,6,20,6,0,0,17,0,7,13,4,6,4,0,0,11,0,4,18,6,20,6,0,0,17,0,6,13,4,5,4,0,0,12,0,4,17,6,19,6,0,0,18,0,6,12,3,5,4,0,0,12,0,4,18,6,20,6,0,0,19,0,6,12,4,5,4,0,0,14,0,4,18,6,21,5,0,0,17,0,6,11,4,5,4,0,0,11,0,4,19,5,21,6,0,0,19,0,6,13,4,5,4,0,0,12,0,5,17,6,21,6,0,0,18,0,6,24,9,0,8,0,10,25,8,8,35,15,0,12,0,6,38,0,13,35,13,0,10,0,7,40,0,11,33,11,0,10,0,8,37,0,14,36,12,0,12,0,6,37,0,12,50,16,0,16,0,0,48,16,0
3,7,22,8,8,8,1,0,22,8,7,37,14,29,12,0,0,35,0,13,22,8,7,8,1,0,23,8,8,36,12,29,12,0,0,38,0,11,13,4,5,4,0,0,12,0,4,19,6,19,6,0,0,19,0,6,12,4,5,4,0,0,12,0,4,18,6,20,6,0,0,17,0,6,13,4,5,4,0,0,12,0,4,18,6,20,5,0,0,18,0,6,11,3,6,4,0,0,13,0,4,18,6,19,6,0,0,18,0,6,12,4,5,4,0,0,13,0,4,19,6,19,7,0,0,18,0,6,12,4,5,4,0,0,13,0,4,18,6,18,6,0,0,17,0,6,12,4,5,4,0,0,14,0,5,17,7,20,6,0,0,18,0,6,13,4,5,4,0,0,11,0,3,18,6,20,6,0,0,19,0,6,12,5,5,4,0,0,11,0,4,19,6,20,6,0,0,18,0,5,12,4,5,4,0,0,11,0,4,18,6,21,6,0,0,18,0,6,12,4,4,4,0,0,12,0,4,20,6,20,5,0,0,19,0,6,11,4,5,4,0,0,12,0,4,18,6,20,6,0,0,19,0,6,12,4,5,4,0,0,12,0,4,19,6,19,6,0,0,18,0,6,25,9,0,8,0,7,25,9,8,35,14,0,13,0,6,37,0,11,34,12,0,11,0,6,38,0,14,32,13,0,11,0,7,36,0,12,39,10,0,13,0,7,41,0,11,50,16,0,18,0,0,47,17,0
