scenario,sample_id,P01_R1,P01_R2,P01_R3,P01_R4,P01_R5,P01_R6,P02_R1,P02_R2,P02_R3,P02_R4,P02_R5,P02_R6,P03_R1,P03_R2,P03_R3,P03_R4,P03_R5,P03_R6,P04_R1,P04_R2,P04_R3,P04_R4,P04_R5,P04_R6,P05_R1,P05_R2,P05_R3,P05_R4,P05_R5,P05_R6,P06_R1,P06_R2,P06_R3,P06_R4,P06_R5,P06_R6,P07_R1,P07_R2,P07_R3,P07_R4,P07_R5,P07_R6,P08_R1,P08_R2,P08_R3,P08_R4,P08_R5,P08_R6,P09_R1,P09_R2,P09_R3,P09_R4,P09_R5,P09_R6,P10_R1,P10_R2,P10_R3,P10_R4,P10_R5,P10_R6,P11_R1,P11_R2,P11_R3,P11_R4,P11_R5,P11_R6,P12_R1,P12_R2,P12_R3,P12_R4,P12_R5,P12_R6,P13_R1,P13_R2,P13_R3,P13_R4,P13_R5,P13_R6,P14_R1,P14_R2,P14_R3,P14_R4,P14_R5,P14_R6,P15_R1,P15_R2,P15_R3,P15_R4,P15_R5,P15_R6,P16_R1,P16_R2,P16_R3,P16_R4,P16_R5,P16_R6,P17_R1,P17_R2,P17_R3,P17_R4,P17_R5,P17_R6,P18_R1,P18_R2,P18_R3,P18_R4,P18_R5,P18_R6
1,13,25,8,7,8,1,0,37,13,29,13,0,0,12,5,5,5,0,0,18,6,20,6,0,0,12,4,5,4,0,0,19,7,20,6,0,0,12,4,5,4,0,0,17,6,20,6,0,0,13,4,5,4,0,0,19,7,20,6,0,0,12,4,5,4,0,0,17,6,21,6,0,0,12,4,5,4,0,0,18,6,21,6,0,0,24,9,0,6,0,7,35,11,0,10,0,6,37,12,0,13,0,6,50,15,0,14,0,0
1,14,26,9,7,8,1,0,37,12,31,12,0,0,12,4,5,4,0,0,18,6,20,6,0,0,12,3,5,4,0,0,19,5,21,6,0,0,13,4,5,4,0,0,18,7,20,6,0,0,13,4,5,4,0,0,20,6,20,6,0,0,13,4,5,4,0,0,19,6,20,6,0,0,12,4,5,4,0,0,19,6,20,6,0,0,25,7,0,8,0,8,39,12,0,12,0,7,34,10,0,14,0,6,43,15,0,14,0,0
1,15,25,8,9,9,1,0,39,11,28,13,0,0,14,4,5,4,0,0,19,6,20,6,0,0,12,4,5,3,0,0,18,6,19,6,0,0,13,4,4,4,0,0,19,6,20,6,0,0,11,4,5,4,0,0,18,5,20,6,0,0,12,4,5,4,0,0,18,6,20,6,0,0,12,4,5,4,0,0,19,6,20,6,0,0,25,8,0,9,0,8,34,15,0,10,0,7,37,12,0,12,0,7,50,19,0,15,0,0
1,16,24,10,7,9,1,0,37,13,30,12,0,0,12,4,5,4,0,0,18,6,20,5,0,0,12,4,4,4,0,0,19,6,21,6,0,0,12,4,5,4,0,0,18,6,20,6,0,0,12,4,5,4,0,0,19,6,19,6,0,0,13,4,6,4,0,0,18,6,20,6,0,0,12,4,5,4,0,0,17,6,19,5,0,0,24,10,0,8,0,8,36,13,0,12,0,7,35,13,0,12,0,7,46,16,0,16,0,0
1,17,25,8,8,9,1,0,34,11,30,12,0,0,12,4,5,4,0,0,18,6,19,6,0,0,12,4,5,5,0,0,19,6,21,6,0,0,12,4,5,4,0,0,18,6,20,6,0,0,13,4,5,3,0,0,19,6,20,6,0,0,11,4,5,4,0,0,16,6,20,6,0,0,12,4,5,4,0,0,17,6,20,6,0,0,23,8,0,7,0,9,33,10,0,14,0,6,38,11,0,14,0,6,53,15,0,17,0,0
1,18,26,9,8,7,1,0,39,12,30,12,0,0,11,4,5,4,0,0,17,6,21,6,0,0,13,4,5,5,0,0,18,6,21,6,0,0,12,5,5,4,0,0,18,6,21,6,0,0,12,4,5,4,0,0,17,5,21,6,0,0,12,4,5,4,0,0,19,6,20,6,0,0,12,5,5,4,0,0,18,6,20,6,0,0,24,8,0,8,0,9,36,12,0,14,0,8,37,10,0,13,0,7,49,16,0,14,0,0
1,19,23,8,8,9,1,0,37,13,29,12,0,0,12,4,5,4,0,0,18,6,20,6,0,0,12,5,5,4,0,0,19,6,19,5,0,0,13,4,6,4,0,0,18,7,21,7,0,0,13,4,5,4,0,0,18,6,20,6,0,0,12,4,5,4,0,0,19,6,20,6,0,0,11,4,5,5,0,0,18,6,21,6,0,0,25,8,0,7,0,9,40,14,0,11,0,7,32,12,0,12,0,6,49,15,0,14,0,0
1,20,24,9,8,8,1,0,35,12,31,13,0,0,12,4,5,4,0,0,18,6,21,6,0,0,13,4,5,4,0,0,16,6,20,6,0,0,12,4,4,4,0,0,19,6,20,6,0,0,12,4,4,4,0,0,18,6,20,6,0,0,11,4,5,4,0,0,18,6,19,6,0,0,11,3,5,4,0,0,16,6,20,7,0,0,24,8,0,8,0,8,34,11,0,11,0,8,37,12,0,12,0,7,48,16,0,20,0,0
1,21,23,8,8,8,1,0,35,13,31,12,0,0,13,4,5,4,0,0,17,6,21,6,0,0,12,4,5,5,0,0,17,6,21,6,0,0,12,4,5,4,0,0,19,6,22,6,0,0,12,4,5,4,0,0,18,6,21,6,0,0,13,4,5,3,0,0,18,6,20,6,0,0,12,4,5,4,0,0,18,6,19,7,0,0,24,9,0,9,0,8,37,12,0,11,0,6,38,11,0,12,0,6,49,15,0,17,0,0
1,22,24,9,7,8,1,0,36,12,31,13,0,0,12,4,5,5,0,0,18,6,21,6,0,0,11,4,5,4,0,0,18,6,20,6,0,0,12,4,5,4,0,0,17,6,20,6,0,0,12,5,5,4,0,0,18,6,21,5,0,0,11,4,5,5,0,0,18,6,20,6,0,0,11,4,5,4,0,0,18,6,18,6,0,0,23,7,0,8,0,8,38,14,0,14,0,7,36,10,0,12,0,8,48,16,0,17,0,0
1,23,26,8,8,8,1,0,36,12,29,11,0,0,12,3,5,4,0,0,17,6,19,6,0,0,13,3,5,4,0,0,18,6,19,6,0,0,11,4,5,5,0,0,18,6,19,5,0,0,11,4,5,3,0,0,19,6,20,7,0,0,13,4,5,3,0,0,18,6,19,6,0,0,12,4,5,4,0,0,18,6,21,6,0,0,24,8,0,8,0,8,35,12,0,10,0,7,36,12,0,9,0,7,48,15,0,18,0,0
1,24,25,8,7,9,1,0,37,12,31,12,0,0,12,4,5,4,0,0,19,5,21,5,0,0,13,4,5,4,0,0,17,6,20,6,0,0,13,4,5,4,0,0,17,6,21,7,0,0,11,4,5,4,0,0,17,6,20,6,0,0,12,4,5,4,0,0,18,6,20,7,0,0,12,4,5,4,0,0,19,6,20,6,0,0,22,7,0,7,0,9,41,13,0,13,0,6,34,11,0,12,0,5,50,15,0,16,0,0
1,25,23,6,7,9,1,0,37,12,30,14,0,0,11,4,5,4,0,0,18,6,20,6,0,0,12,4,5,4,0,0,18,6,20,5,0,0,13,4,5,4,0,0,19,5,22,6,0,0,12,4,5,4,0,0,18,6,20,6,0,0,12,4,5,4,0,0,16,6,20,6,0,0,12,4,5,4,0,0,18,6,19,6,0,0,25,9,0,8,0,8,35,13,0,13,0,7,37,12,0,13,0,6,48,15,0,15,0,0
1,26,23,8,7,8,1,0,37,13,28,11,0,0,11,4,5,4,0,0,18,5,20,6,0,0,12,4,5,4,0,0,16,6,21,6,0,0,12,4,5,4,0,0,18,6,21,7,0,0,12,4,5,3,0,0,18,6,20,6,0,0,11,4,5,4,0,0,18,6,21,6,0,0,12,4,5,4,0,0,18,6,20,6,0,0,25,8,0,8,0,8,35,9,0,12,0,7,38,14,0,12,0,6,47,17,0,18,0,0
1,27,23,8,8,7,1,0,34,12,30,12,0,0,13,4,5,4,0,0,17,6,20,6,0,0,11,3,5,4,0,0,17,6,21,6,0,0,13,4,5,4,0,0,18,6,20,6,0,0,11,4,5,4,0,0,17,5,20,7,0,0,13,4,5,4,0,0,18,6,21,6,0,0,12,4,5,4,0,0,18,6,20,6,0,0,26,7,0,7,0,8,36,12,0,12,0,6,34,12,0,10,0,8,48,16,0,14,0,0
1,28,23,8,8,8,1,0,37,13,32,11,0,0,11,4,5,4,0,0,19,6,20,6,0,0,11,5,4,4,0,0,19,6,20,6,0,0,12,4,4,5,0,0,17,6,20,6,0,0,11,4,6,4,0,0,18,6,20,6,0,0,12,4,6,4,0,0,18,6,19,6,0,0,13,4,5,4,0,0,17,6,21,6,0,0,24,8,0,8,0,9,35,12,0,11,0,6,35,14,0,14,0,5,50,15,0,17,0,0
1,29,25,7,8,8,1,0,37,12,31,13,0,0,11,5,5,4,0,0,17,6,21,6,0,0,13,4,5,4,0,0,18,6,20,5,0,0,12,4,5,4,0,0,17,6,21,5,0,0,12,4,5,4,0,0,18,6,20,6,0,0,11,4,5,4,0,0,18,5,20,6,0,0,11,4,5,4,0,0,18,6,21,7,0,0,25,8,0,7,0,8,37,14,0,13,0,7,34,11,0,12,0,9,49,16,0,17,0,0
2,0,24,9,8,8,1,0,37,12,29,11,0,0,12,4,5,5,0,0,18,6,19,6,0,0,12,4,5,4,0,0,17,6,21,6,0,0,12,4,5,4,0,0,18,6,20,6,0,0,11,4,5,4,0,0,18,6,21,6,0,0,12,4,5,4,0,0,18,6,19,6,0,0,11,4,4,4,0,0,18,7,20,5,0,0,23,9,0,8,0,8,37,13,0,14,0,6,35,12,0,11,0,7,48,16,0,15,0,0
2,1,23,9,8,7,1,0,35,12,29,11,0,0,11,4,5,4,0,0,18,6,20,7,0,0,13,4,5,4,0,0,17,6,21,6,0,0,11,4,5,4,0,0,18,6,19,6,0,0,13,4,5,3,0,0,18,6,20,6,0,0,12,4,5,4,0,0,18,6,20,6,0,0,13,4,4,5,0,0,19,6,20,6,0,0,24,8,0,8,0,8,34,11,0,12,0,7,39,11,0,12,0,7,48,17,0,17,0,0
2,2,25,9,7,8,1,0,38,14,29,11,0,0,12,4,5,4,0,0,17,6,20,7,0,0,13,4,5,4,0,0,18,6,20,5,0,0,12,4,5,4,0,0,17,6,20,6,0,0,13,4,5,4,0,0,18,6,19,6,0,0,14,4,5,4,0,0,18,6,20,6,0,0,12,4,5,3,0,0,18,6,20,7,0,0,24,8,0,9,0,8,37,15,0,10,0,6,37,11,0,11,0,7,50,14,0,16,0,0
2,3,22,8,7,10,1,0,35,13,32,11,0,0,11,5,5,4,0,0,18,5,20,6,0,0,13,4,5,4,0,0,18,6,20,6,0,0,12,4,5,4,0,0,17,6,20,7,0,0,11,4,5,4,0,0,19,6,20,6,0,0,13,4,5,4,0,0,18,6,20,6,0,0,12,4,5,4,0,0,17,6,20,6,0,0,24,7,0,8,0,7,35,12,0,11,0,7,39,13,0,10,0,7,49,17,0,15,0,0
2,4,25,9,8,9,1,0,37,11,31,12,0,0,12,4,5,4,0,0,18,6,21,6,0,0,12,4,5,4,0,0,19,6,19,6,0,0,11,4,5,4,0,0,18,6,19,7,0,0,12,4,5,4,0,0,17,6,20,6,0,0,11,4,5,4,0,0,18,6,21,6,0,0,12,4,5,4,0,0,18,6,19,5,0,0,24,7,0,8,0,8,35,12,0,13,0,7,37,10,0,13,0,6,47,16,0,16,0,0
2,5,26,9,7,8,1,0,38,13,31,12,0,0,13,4,5,4,0,0,19,6,21,6,0,0,11,4,4,4,0,0,19,6,20,7,0,0,12,4,5,5,0,0,18,6,21,6,0,0,12,4,6,4,0,0,17,7,20,6,0,0,12,5,5,4,0,0,18,6,20,5,0,0,12,4,5,4,0,0,18,7,21,6,0,0,24,8,0,8,0,7,34,13,0,13,0,7,35,12,0,13,0,7,47,16,0,16,0,0
2,6,24,7,7,8,1,0,36,12,31,12,0,0,11,4,5,4,0,0,17,6,20,6,0,0,12,4,5,4,0,0,18,6,20,5,0,0,12,4,5,5,0,0,18,6,20,5,0,0,12,4,5,4,0,0,18,6,21,6,0,0,13,4,5,4,0,0,18,5,20,6,0,0,12,4,5,5,0,0,19,6,21,6,0,0,22,7,0,9,0,8,35,15,0,14,0,6,37,10,0,14,0,7,46,15,0,15,0,0
2,7,23,8,8,7,1,0,35,12,30,13,0,0,12,4,5,4,0,0,18,6,20,6,0,0,11,4,5,4,0,0,18,5,20,6,0,0,11,4,5,4,0,0,18,5,19,6,0,0,12,3,5,4,0,0,19,6,20,6,0,0,11,4,5,4,0,0,21,5,21,6,0,0,12,4,5,4,0,0,18,5,21,6,0,0,23,8,0,9,0,8,34,13,0,13,0,6,37,12,0,14,0,7,48,16,0,16,0,0
2,8,24,8,8,9,1,0,35,13,31,13,0,0,12,4,4,4,0,0,19,6,20,6,0,0,12,4,5,3,0,0,18,5,21,6,0,0,12,5,5,5,0,0,19,6,21,6,0,0,11,4,5,4,0,0,19,6,20,6,0,0,11,4,4,4,0,0,17,7,21,6,0,0,13,4,5,4,0,0,18,6,20,6,0,0,22,7,0,8,0,7,41,14,0,13,0,6,34,12,0,12,0,7,48,13,0,15,0,0
2,9,27,8,7,8,1,0,35,12,31,11,0,0,11,4,5,3,0,0,16,6,20,6,0,0,12,4,5,3,0,0,18,6,20,6,0,0,12,3,5,4,0,0,17,6,20,6,0,0,12,4,5,4,0,0,18,6,20,6,0,0,11,4,5,4,0,0,19,6,20,6,0,0,11,5,5,4,0,0,18,6,20,6,0,0,24,8,0,8,0,8,40,12,0,12,0,6,40,12,0,14,0,8,50,17,0,16,0,0
2,10,26,8,7,7,1,0,36,13,28,12,0,0,11,4,5,4,0,0,17,6,21,6,0,0,12,4,5,4,0,0,19,6,20,6,0,0,11,4,5,3,0,0,17,6,20,6,0,0,12,4,5,4,0,0,19,7,20,6,0,0,12,4,5,4,0,0,17,6,20,6,0,0,12,4,4,4,0,0,18,6,21,6,0,0,24,8,0,9,0,8,35,13,0,13,0,6,36,11,0,13,0,5,47,15,0,14,0,0
2,11,24,9,8,8,1,0,35,11,28,12,0,0,12,4,5,4,0,0,18,6,21,6,0,0,11,4,5,4,0,0,18,6,20,6,0,0,12,4,5,4,0,0,19,6,21,6,0,0,12,5,5,3,0,0,17,6,19,6,0,0,12,4,5,4,0,0,19,6,20,6,0,0,13,4,5,4,0,0,17,7,21,6,0,0,26,7,0,8,0,8,34,13,0,14,0,7,34,11,0,14,0,7,47,13,0,15,0,0
2,12,22,8,8,7,1,0,36,14,28,13,0,0,12,4,5,4,0,0,18,5,20,6,0,0,12,4,5,4,0,0,17,6,21,6,0,0,12,4,5,4,0,0,18,7,19,6,0,0,12,4,5,4,0,0,19,6,19,6,0,0,13,4,5,4,0,0,17,6,19,6,0,0,11,5,5,4,0,0,18,6,21,5,0,0,25,8,0,7,0,9,34,10,0,14,0,6,36,11,0,13,0,7,49,18,0,16,0,0
2,13,25,9,7,8,1,0,35,13,32,12,0,0,11,3,5,4,0,0,18,6,20,6,0,0,13,4,4,5,0,0,18,6,19,6,0,0,12,4,6,4,0,0,18,6,21,6,0,0,13,4,6,4,0,0,18,6,20,6,0,0,12,4,5,4,0,0,17,6,19,6,0,0,11,3,5,4,0,0,19,6,20,6,0,0,24,8,0,7,0,9,32,11,0,12,0,7,34,15,0,14,0,7,50,15,0,15,0,0
2,14,25,8,7,7,1,0,39,11,31,13,0,0,14,4,5,4,0,0,18,6,20,5,0,0,12,4,5,5,0,0,18,6,21,6,0,0,12,4,5,4,0,0,17,6,20,6,0,0,12,4,4,4,0,0,18,6,20,6,0,0,12,4,5,4,0,0,20,6,20,6,0,0,11,4,5,4,0,0,18,7,20,6,0,0,24,7,0,8,0,8,33,12,0,11,0,8,38,11,0,12,0,8,52,16,0,17,0,0
2,15,22,8,8,8,1,0,36,12,29,12,0,0,11,4,4,4,0,0,19,6,18,6,0,0,12,4,5,5,0,0,18,6,19,6,0,0,12,4,5,4,0,0,19,6,20,6,0,0,12,4,5,4,0,0,18,6,19,6,0,0,12,4,5,4,0,0,17,7,19,6,0,0,12,4,5,4,0,0,17,6,18,6,0,0,26,8,0,7,0,9,32,11,0,14,0,7,33,15,0,14,0,6,48,16,0,16,0,0
2,16,25,7,8,8,1,0,34,12,29,11,0,0,12,5,4,4,0,0,18,6,20,6,0,0,12,4,4,4,0,0,19,6,20,6,0,0,12,4,5,4,0,0,18,6,19,6,0,0,11,4,5,4,0,0,19,6,21,6,0,0,12,4,5,4,0,0,19,6,21,6,0,0,14,4,5,4,0,0,17,6,20,6,0,0,23,8,0,9,0,9,34,11,0,13,0,6,36,12,0,12,0,7,50,15,0,16,0,0
2,17,25,7,8,7,1,0,35,11,31,11,0,0,12,4,5,4,0,0,18,6,20,6,0,0,12,4,5,4,0,0,18,6,20,6,0,0,11,4,5,4,0,0,18,6,20,6,0,0,11,4,5,4,0,0,17,6,21,6,0,0,12,4,5,4,0,0,17,6,20,6,0,0,12,4,5,4,0,0,19,6,20,6,0,0,24,9,0,8,0,8,36,14,0,13,0,8,37,14,0,12,0,7,51,17,0,17,0,0
2,18,23,8,8,8,1,0,35,11,30,12,0,0,12,4,5,4,0,0,17,6,20,5,0,0,13,4,6,5,0,0,18,6,21,7,0,0,11,3,5,4,0,0,18,6,19,5,0,0,13,4,4,4,0,0,19,6,20,6,0,0,12,4,5,4,0,0,18,6,19,6,0,0,11,4,5,4,0,0,18,6,21,6,0,0,23,7,0,8,0,8,36,12,0,12,0,7,36,12,0,11,0,7,47,17,0,15,0,0
2,19,23,7,8,7,1,0,36,12,30,11,0,0,11,4,5,4,0,0,17,6,21,6,0,0,12,4,5,4,0,0,18,6,20,6,0,0,11,4,4,4,0,0,18,6,20,6,0,0,11,4,5,4,0,0,18,6,20,6,0,0,11,4,5,4,0,0,17,6,20,6,0,0,12,4,5,4,0,0,18,6,20,6,0,0,23,9,0,7,0,8,39,13,0,11,0,6,35,13,0,10,0,7,50,15,0,16,0,0
2,20,23,8,8,7,1,0,34,12,29,12,0,0,12,4,5,4,0,0,18,6,20,7,0,0,12,4,5,4,0,0,17,6,20,6,0,0,13,4,4,4,0,0,18,6,19,6,0,0,12,4,4,4,0,0,18,6,20,6,0,0,11,3,5,4,0,0,19,6,20,6,0,0,12,4,6,4,0,0,19,6,21,6,0,0,25,8,0,7,0,9,34,10,0,12,0,7,38,12,0,14,0,6,45,16,0,16,0,0
2,21,25,7,8,8,1,0,37,12,30,13,0,0,11,4,5,4,0,0,19,6,18,6,0,0,13,4,5,4,0,0,17,6,19,7,0,0,12,4,5,4,0,0,18,6,20,6,0,0,13,4,5,4,0,0,18,6,19,7,0,0,13,4,5,4,0,0,18,6,20,6,0,0,13,4,5,4,0,0,19,7,19,6,0,0,22,8,0,8,0,7,32,11,0,9,0,5,36,9,0,12,0,7,46,16,0,16,0,0
2,22,22,8,6,8,1,0,36,11,29,12,0,0,12,4,5,4,0,0,18,6,21,6,0,0,11,4,5,4,0,0,17,6,21,6,0,0,13,4,5,3,0,0,17,6,20,6,0,0,12,4,5,4,0,0,17,6,21,6,0,0,12,5,5,4,0,0,18,6,20,6,0,0,11,4,5,4,0,0,19,6,20,6,0,0,23,8,0,7,0,8,37,10,0,13,0,6,33,12,0,11,0,6,44,15,0,16,0,0
2,23,23,9,7,9,1,0,36,13,30,11,0,0,13,4,5,4,0,0,17,6,20,6,0,0,12,3,5,4,0,0,19,6,20,6,0,0,13,4,5,4,0,0,17,7,19,7,0,0,12,4,4,4,0,0,17,6,20,6,0,0,12,4,5,4,0,0,19,6,21,6,0,0,12,4,5,4,0,0,18,6,20,6,0,0,24,8,0,9,0,8,33,8,0,13,0,6,37,12,0,14,0,6,50,16,0,17,0,0
2,24,23,8,8,8,1,0,35,13,30,12,0,0,13,4,4,4,0,0,18,6,20,6,0,0,12,4,6,4,0,0,18,6,19,6,0,0,12,4,6,4,0,0,18,6,20,6,0,0,13,3,4,4,0,0,19,5,18,6,0,0,12,4,5,4,0,0,18,6,20,5,0,0,11,4,5,4,0,0,19,5,20,6,0,0,26,8,0,8,0,6,38,12,0,14,0,7,40,13,0,12,0,6,51,15,0,17,0,0
2,25,22,9,7,9,1,0,37,12,31,12,0,0,11,4,6,4,0,0,18,6,20,6,0,0,11,4,5,4,0,0,19,6,19,6,0,0,12,4,5,4,0,0,18,6,19,6,0,0,13,4,5,4,0,0,17,5,20,6,0,0,11,4,5,5,0,0,17,6,21,6,0,0,12,4,5,5,0,0,18,6,20,6,0,0,24,9,0,7,0,8,34,11,0,11,0,6,37,10,0,10,0,7,48,15,0,16,0,0
2,26,25,8,7,9,1,0,36,12,30,12,0,0,13,4,5,4,0,0,18,6,21,6,0,0,12,4,5,4,0,0,18,6,19,6,0,0,11,4,5,4,0,0,19,6,20,6,0,0,12,3,5,4,0,0,17,6,20,5,0,0,12,4,5,4,0,0,18,6,20,6,0,0,12,4,5,5,0,0,18,6,20,6,0,0,22,8,0,7,0,9,37,9,0,15,0,6,36,12,0,11,0,6,47,15,0,14,0,0
