scenario,sample_id,P01_R1,P01_R2,P01_R3,P01_R4,P01_R5,P01_R6,P02_R1,P02_R2,P02_R3,P02_R4,P02_R5,P02_R6,P03_R1,P03_R2,P03_R3,P03_R4,P03_R5,P03_R6,P04_R1,P04_R2,P04_R3,P04_R4,P04_R5,P04_R6,P05_R1,P05_R2,P05_R3,P05_R4,P05_R5,P05_R6,P06_R1,P06_R2,P06_R3,P06_R4,P06_R5,P06_R6,P07_R1,P07_R2,P07_R3,P07_R4,P07_R5,P07_R6,P08_R1,P08_R2,P08_R3,P08_R4,P08_R5,P08_R6,P09_R1,P09_R2,P09_R3,P09_R4,P09_R5,P09_R6,P10_R1,P10_R2,P10_R3,P10_R4,P10_R5,P10_R6,P11_R1,P11_R2,P11_R3,P11_R4,P11_R5,P11_R6,P12_R1,P12_R2,P12_R3,P12_R4,P12_R5,P12_R6,P13_R1,P13_R2,P13_R3,P13_R4,P13_R5,P13_R6,P14_R1,P14_R2,P14_R3,P14_R4,P14_R5,P14_R6,P15_R1,P15_R2,P15_R3,P15_R4,P15_R5,P15_R6,P16_R1,P16_R2,P16_R3,P16_R4,P16_R5,P16_R6,P17_R1,P17_R2,P17_R3,P17_R4,P17_R5,P17_R6,P18_R1,P18_R2,P18_R3,P18_R4,P18_R5,P18_R6
7,1,36,14,10,14,2,0,53,18,41,19,0,0,35,12,11,14,2,0,54,19,39,18,0,0,22,8,8,8,0,0,38,11,29,12,0,0,25,9,7,9,0,0,36,12,31,12,0,0,22,9,8,8,0,0,37,12,30,12,0,0,23,8,8,8,0,0,35,13,27,13,0,0,22,8,7,7,0,0,38,12,30,12,0,0,74,24,0,21,0,9,49,17,0,21,0,7,53,17,0,22,0,7,75,24,0,23,0,0
8,0,48,16,13,16,2,0,72,21,52,24,0,0,38,9,11,12,0,0,56,17,41,17,0,0,35,14,10,12,0,0,56,18,40,18,0,0,55,16,13,17,2,0,74,22,53,22,0,0,37,11,10,12,0,0,55,18,42,18,0,0,35,13,11,11,0,0,55,19,40,19,0,0,36,12,10,12,0,0,52,17,42,17,0,0,69,20,0,23,0,11,57,17,0,23,0,7,61,30,0,20,0,8,106,36,0,34,0,0
8,1,50,17,13,16,2,0,71,22,50,23,0,0,34,12,11,13,0,0,51,17,41,17,0,0,36,13,9,12,0,0,51,17,40,16,0,0,49,16,13,16,2,0,71,24,51,24,0,0,36,11,10,11,0,0,58,17,39,17,0,0,38,12,11,11,0,0,55,17,43,17,0,0,37,13,10,12,0,0,54,18,40,19,0,0,79,23,0,21,0,11,51,21,0,21,0,8,79,23,0,23,0,7,93,29,0,32,0,0
9,0,36,10,10,13,2,0,57,17,42,18,0,0,23,8,8,8,0,0,37,11,30,11,0,0,24,7,7,9,0,0,38,12,29,12,0,0,26,8,9,8,0,0,36,12,30,12,0,0,25,9,7,7,0,0,33,12,29,11,0,0,25,10,7,9,0,0,36,12,31,12,0,0,24,8,7,9,0,0,36,11,31,11,0,0,48,16,0,17,0,9,57,21,0,19,0,6,51,17,0,17,0,7,74,24,0,25,0,0
9,1,32,11,10,11,2,0,57,18,42,18,0,0,24,8,7,8,0,0,36,12,30,12,0,0,26,9,7,6,0,0,37,11,30,11,0,0,21,8,8,8,0,0,32,12,30,11,0,0,24,8,8,8,0,0,35,13,30,12,0,0,23,8,7,8,0,0,38,11,28,13,0,0,24,8,8,8,0,0,39,12,30,13,0,0,47,17,0,16,0,10,54,16,0,19,0,9,54,17,0,18,0,7,76,23,0,22,0,0
10,0,39,13,11,11,2,0,53,18,42,19,0,0,37,14,10,13,0,0,54,18,42,19,0,0,37,13,10,11,0,0,52,16,43,17,0,0,36,12,10,13,0,0,56,17,40,18,0,0,35,14,10,13,0,0,55,19,40,17,0,0,37,11,10,13,0,0,57,18,40,20,0,0,37,15,10,10,0,0,56,18,42,19,0,0,72,22,0,24,0,9,56,21,0,19,0,7,58,17,0,18,0,7,74,24,0,25,0,0
10,1,35,13,10,14,2,0,56,17,38,16,0,0,39,11,12,11,0,0,54,20,43,20,0,0,39,13,10,13,0,0,53,17,40,18,0,0,35,13,11,12,0,0,57,17,40,17,0,0,32,12,10,14,0,0,55,17,42,19,0,0,37,12,9,12,0,0,56,20,42,18,0,0,34,12,9,12,0,0,54,18,38,19,0,0,70,22,0,18,0,11,59,17,0,17,0,7,55,20,0,20,0,7,69,22,0,24,0,0
11,0,51,15,14,16,2,0,65,25,51,24,0,0,48,17,11,15,2,0,73,22,51,24,0,0,33,13,10,11,0,0,54,19,39,18,0,0,25,8,8,8,0,0,35,12,29,10,0,0,25,9,6,7,0,0,37,13,30,12,0,0,24,9,7,7,0,0,35,11,30,13,0,0,24,8,7,7,0,0,37,12,30,14,0,0,49,15,0,15,0,9,66,26,0,22,0,9,70,27,0,24,0,8,92,30,0,35,0,0
11,1,47,15,13,19,2,0,76,24,51,23,0,0,49,16,13,18,2,0,73,24,49,24,0,0,35,12,11,11,0,0,56,19,40,16,0,0,23,9,7,7,0,0,35,13,31,12,0,0,23,8,7,9,0,0,36,13,32,13,0,0,23,8,7,7,0,0,36,11,31,12,0,0,24,8,7,8,0,0,35,13,29,12,0,0,52,15,0,15,0,9,74,25,0,26,0,8,71,26,0,29,0,7,101,32,0,26,0,0
12,0,58,20,15,20,3,0,92,30,61,31,0,0,57,22,14,21,3,0,89,29,60,29,0,0,63,17,14,18,3,0,90,30,60,32,0,0,34,12,11,13,0,0,54,19,36,19,0,0,35,10,10,13,0,0,54,19,42,19,0,0,39,13,10,10,0,0,53,17,43,18,0,0,36,13,10,14,0,0,53,18,39,17,0,0,70,24,0,23,0,9,90,25,0,33,0,7,88,27,0,31,0,7,121,39,0,42,0,0
12,1,57,19,14,22,3,0,90,29,57,27,0,0,54,20,16,17,3,0,91,33,62,30,0,0,57,16,14,20,3,0,90,30,59,30,0,0,37,11,11,12,0,0,54,19,40,19,0,0,37,11,10,11,0,0,54,18,40,18,0,0,32,11,10,12,0,0,52,19,39,19,0,0,37,11,11,11,0,0,56,19,39,19,0,0,71,25,0,25,0,10,94,24,0,34,0,9,96,26,0,29,0,8,118,43,0,44,0,0
13,0,46,16,11,15,2,0,68,23,50,24,0,0,34,12,10,12,0,0,55,18,39,18,0,0,36,12,10,14,0,0,55,18,41,18,0,0,51,16,12,17,2,0,69,24,53,27,0,0,37,13,9,11,0,0,52,17,40,18,0,0,32,13,9,12,0,0,58,17,37,18,0,0,38,14,9,12,0,0,53,18,44,16,0,0,73,25,0,26,0,10,53,19,0,17,0,7,74,24,0,27,0,7,101,30,0,30,0,0
13,1,52,13,15,17,2,0,73,25,51,25,0,0,36,12,10,12,0,0,56,19,36,19,0,0,36,12,10,13,0,0,56,17,41,17,0,0,44,15,13,17,2,0,73,23,51,25,0,0,38,13,10,12,0,0,56,18,39,18,0,0,34,11,10,11,0,0,53,16,40,18,0,0,34,13,11,10,0,0,52,17,39,19,0,0,71,23,0,20,0,9,54,19,0,21,0,5,73,29,0,27,0,7,99,29,0,33,0,0
14,0,64,25,15,19,3,0,87,29,59,30,0,0,46,17,13,16,0,0,71,24,51,23,0,0,46,16,11,15,0,0,71,25,50,24,0,0,63,20,15,20,3,0,81,30,63,32,0,0,51,18,13,16,0,0,70,24,51,26,0,0,59,19,15,21,3,0,88,28,59,30,0,0,47,18,13,16,0,0,74,22,52,24,0,0,99,29,0,28,0,11,68,22,0,27,0,9,68,26,0,23,0,7,119,40,0,37,0,0
14,1,58,20,14,16,3,0,93,30,59,30,0,0,50,14,13,17,0,0,74,25,50,25,0,0,50,16,12,16,0,0,76,22,48,24,0,0,60,20,15,20,3,0,87,30,57,30,0,0,53,16,13,14,0,0,70,23,49,26,0,0,62,18,15,21,3,0,86,29,57,30,0,0,49,17,12,16,0,0,72,23,53,22,0,0,97,37,0,32,0,10,71,28,0,18,0,7,71,23,0,26,0,8,131,35,0,41,0,0
