scenario,sample_id,P01_R1,P01_R2,P01_R3,P01_R4,P01_R5,P01_R6,P02_R1,P02_R2,P02_R3,P02_R4,P02_R5,P02_R6,P03_R1,P03_R2,P03_R3,P03_R4,P03_R5,P03_R6,P04_R1,P04_R2,P04_R3,P04_R4,P04_R5,P04_R6,P05_R1,P05_R2,P05_R3,P05_R4,P05_R5,P05_R6,P06_R1,P06_R2,P06_R3,P06_R4,P06_R5,P06_R6,P07_R1,P07_R2,P07_R3,P07_R4,P07_R5,P07_R6,P08_R1,P08_R2,P08_R3,P08_R4,P08_R5,P08_R6,P09_R1,P09_R2,P09_R3,P09_R4,P09_R5,P09_R6,P10_R1,P10_R2,P10_R3,P10_R4,P10_R5,P10_R6,P11_R1,P11_R2,P11_R3,P11_R4,P11_R5,P11_R6,P12_R1,P12_R2,P12_R3,P12_R4,P12_R5,P12_R6,P13_R1,P13_R2,P13_R3,P13_R4,P13_R5,P13_R6,P14_R1,P14_R2,P14_R3,P14_R4,P14_R5,P14_R6,P15_R1,P15_R2,P15_R3,P15_R4,P15_R5,P15_R6,P16_R1,P16_R2,P16_R3,P16_R4,P16_R5,P16_R6,P17_R1,P17_R2,P17_R3,P17_R4,P17_R5,P17_R6,P18_R1,P18_R2,P18_R3,P18_R4,P18_R5,P18_R6
3,3,25,9,7,9,1,0,35,13,30,12,0,0,23,8,8,8,1,0,39,13,30,12,0,0,12,4,5,4,0,0,17,6,20,6,0,0,13,4,5,4,0,0,19,7,20,6,0,0,12,4,5,4,0,0,17,6,21,6,0,0,12,4,5,4,0,0,18,6,21,6,0,0,12,4,4,4,0,0,17,6,19,6,0,0,25,8,0,8,0,8,36,10,0,13,0,6,35,14,0,13,0,6,47,19,0,17,0,0
3,4,25,8,7,8,1,0,37,12,31,12,0,0,24,7,8,8,1,0,39,12,31,11,0,0,12,4,5,5,0,0,18,6,21,6,0,0,12,4,6,4,0,0,18,6,21,6,0,0,12,4,6,4,0,0,18,6,20,6,0,0,12,4,6,4,0,0,18,6,21,6,0,0,12,4,5,4,0,0,18,6,20,6,0,0,23,7,0,9,0,7,31,11,0,10,0,7,35,15,0,13,0,5,53,14,0,14,0,0
4,0,27,9,8,8,1,0,36,12,30,11,0,0,12,3,5,4,0,0,17,6,21,6,0,0,11,4,5,4,0,0,18,6,19,6,0,0,22,8,8,7,1,0,37,12,31,12,0,0,12,4,5,4,0,0,18,6,20,6,0,0,13,4,5,4,0,0,19,6,21,6,0,0,12,4,6,4,0,0,18,6,20,6,0,0,48,16,0,16,0,10,35,10,0,12,0,6,39,14,0,11,0,8,47,16,0,15,0,0
4,1,23,7,8,7,1,0,36,13,28,12,0,0,13,4,6,4,0,0,18,6,20,6,0,0,12,4,5,4,0,0,18,6,20,6,0,0,26,8,7,8,1,0,39,12,30,12,0,0,12,4,5,4,0,0,17,6,19,6,0,0,11,3,5,5,0,0,18,6,20,6,0,0,13,4,5,4,0,0,18,6,20,6,0,0,49,15,0,16,0,10,37,12,0,13,0,7,36,10,0,11,0,6,48,16,0,17,0,0
4,2,25,8,7,7,1,0,37,13,31,12,0,0,13,4,5,4,0,0,18,6,20,6,0,0,12,4,5,4,0,0,17,5,21,6,0,0,24,7,7,8,1,0,32,12,30,11,0,0,12,4,5,4,0,0,17,6,20,6,0,0,11,4,5,4,0,0,19,6,19,6,0,0,12,4,5,4,0,0,19,6,20,7,0,0,47,17,0,16,0,10,36,11,0,13,0,8,36,12,0,12,0,6,51,15,0,15,0,0
4,3,26,8,8,7,1,0,36,12,31,12,0,0,12,5,5,4,0,0,18,6,21,6,0,0,12,4,5,4,0,0,17,5,21,6,0,0,24,8,8,9,1,0,36,12,30,13,0,0,12,4,5,4,0,0,18,6,20,6,0,0,12,4,5,4,0,0,18,7,20,7,0,0,12,3,5,4,0,0,19,6,20,6,0,0,48,15,0,15,0,10,37,10,0,13,0,6,36,12,0,11,0,7,49,15,0,15,0,0
4,4,23,9,7,8,1,0,34,11,31,12,0,0,14,4,5,5,0,0,19,7,21,6,0,0,12,4,5,4,0,0,18,6,20,6,0,0,25,8,8,7,1,0,33,12,30,13,0,0,12,4,6,4,0,0,18,6,19,6,0,0,13,5,6,4,0,0,17,6,19,6,0,0,12,4,4,4,0,0,18,6,18,6,0,0,52,18,0,15,0,9,34,12,0,13,0,7,36,11,0,11,0,7,50,15,0,18,0,0
5,0,36,11,8,13,2,0,54,19,38,17,0,0,25,7,8,7,0,0,37,12,28,13,0,0,23,7,8,9,0,0,35,12,30,12,0,0,12,4,5,4,0,0,17,5,20,6,0,0,10,4,5,5,0,0,18,6,20,6,0,0,12,4,5,4,0,0,18,7,20,6,0,0,12,3,5,4,0,0,18,7,20,6,0,0,24,9,0,8,0,9,35,14,0,13,0,7,36,13,0,13,0,6,50,16,0,15,0,0
5,1,37,14,9,12,2,0,55,17,41,18,0,0,25,9,9,8,0,0,36,12,30,12,0,0,24,8,8,7,0,0,38,13,30,11,0,0,12,4,5,4,0,0,18,6,20,6,0,0,12,4,5,5,0,0,18,6,21,6,0,0,12,4,5,4,0,0,18,6,21,6,0,0,12,4,5,4,0,0,18,6,19,6,0,0,26,7,0,8,0,8,37,13,0,13,0,7,35,13,0,15,0,6,50,16,0,13,0,0
5,2,35,12,10,12,2,0,55,18,41,19,0,0,23,9,7,9,0,0,37,13,30,12,0,0,24,8,8,7,0,0,35,11,31,13,0,0,12,4,5,4,0,0,17,6,21,6,0,0,12,4,4,4,0,0,18,5,20,6,0,0,12,4,6,4,0,0,19,6,20,5,0,0,12,4,6,4,0,0,18,6,20,7,0,0,23,8,0,8,0,8,36,11,0,11,0,7,33,13,0,12,0,6,46,16,0,18,0,0
5,3,36,12,10,12,2,0,52,19,40,20,0,0,24,8,7,7,0,0,34,12,31,11,0,0,25,8,8,9,0,0,37,12,29,11,0,0,12,4,5,4,0,0,18,6,20,6,0,0,12,4,5,4,0,0,18,6,20,6,0,0,12,4,5,4,0,0,18,6,20,6,0,0,11,4,5,4,0,0,17,6,19,6,0,0,24,8,0,9,0,9,38,11,0,14,0,7,37,12,0,13,0,5,51,14,0,17,0,0
5,4,34,12,9,12,2,0,57,19,39,18,0,0,22,7,8,9,0,0,34,12,30,12,0,0,23,8,7,8,0,0,37,12,30,12,0,0,12,4,5,5,0,0,18,6,20,6,0,0,13,4,5,4,0,0,17,6,19,6,0,0,13,5,5,4,0,0,17,6,19,6,0,0,12,4,4,4,0,0,17,6,21,6,0,0,21,8,0,9,0,7,37,11,0,12,0,6,37,13,0,13,0,7,47,16,0,16,0,0
6,0,35,12,10,13,2,0,57,17,39,17,0,0,26,7,9,9,0,0,36,12,30,12,0,0,25,8,8,8,0,0,36,12,31,12,0,0,20,8,8,8,0,0,35,13,31,11,0,0,25,7,7,8,0,0,37,13,31,12,0,0,25,8,8,9,0,0,37,13,31,12,0,0,25,8,7,8,0,0,35,12,30,11,0,0,47,13,0,16,0,8,56,20,0,15,0,7,51,20,0,18,0,6,74,22,0,24,0,0
6,1,39,11,8,12,2,0,54,18,41,17,0,0,25,8,8,10,0,0,37,12,30,11,0,0,23,8,7,8,0,0,35,13,30,12,0,0,24,8,8,7,0,0,35,12,29,11,0,0,23,9,8,8,0,0,37,12,30,12,0,0,24,8,6,8,0,0,38,13,31,13,0,0,24,8,7,8,0,0,37,13,30,12,0,0,48,17,0,14,0,8,50,17,0,18,0,8,55,19,0,19,0,8,72,25,0,22,0,0
6,2,38,12,9,11,2,0,58,17,41,18,0,0,25,8,7,8,0,0,35,12,29,12,0,0,23,6,7,10,0,0,37,12,30,12,0,0,25,7,8,8,0,0,37,12,30,12,0,0,25,8,7,8,0,0,38,11,29,12,0,0,24,8,8,8,0,0,38,11,29,12,0,0,22,8,8,8,0,0,36,11,29,12,0,0,47,18,0,17,0,9,56,20,0,21,0,7,50,18,0,19,0,7,71,24,0,22,0,0
6,3,33,12,11,12,2,0,54,19,37,20,0,0,22,8,7,8,0,0,34,12,32,11,0,0,24,8,8,8,0,0,35,12,32,12,0,0,25,7,7,8,0,0,38,12,30,12,0,0,22,8,8,8,0,0,35,12,30,12,0,0,27,8,7,8,0,0,37,12,29,13,0,0,26,8,7,9,0,0,35,13,28,13,0,0,45,17,0,16,0,9,56,18,0,19,0,6,59,18,0,16,0,7,75,24,0,27,0,0
6,4,36,11,10,13,2,0,54,18,41,19,0,0,23,8,8,7,0,0,36,12,30,12,0,0,23,8,8,7,0,0,34,12,29,12,0,0,25,7,7,9,0,0,35,12,30,13,0,0,24,8,8,9,0,0,37,12,29,11,0,0,25,8,8,8,0,0,34,13,29,12,0,0,24,9,9,8,0,0,36,12,31,12,0,0,52,16,0,17,0,9,57,17,0,17,0,7,56,19,0,21,0,8,69,23,0,25,0,0
7,0,35,12,9,12,2,0,55,18,40,17,0,0,37,12,10,11,2,0,53,17,41,18,0,0,25,8,8,7,0,0,38,12,30,12,0,0,22,8,7,7,0,0,34,13,29,13,0,0,23,7,7,9,0,0,36,12,30,12,0,0,26,9,7,7,0,0,35,12,29,11,0,0,24,8,8,7,0,0,36,11,31,13,0,0,66,22,0,21,0,10,49,16,0,16,0,7,52,18,0,17,0,8,76,21,0,26,0,0
7,1,34,13,11,11,2,0,55,19,40,18,0,0,33,13,11,12,2,0,55,19,40,19,0,0,24,8,7,8,0,0,36,12,30,12,0,0,25,8,7,9,0,0,38,11,31,12,0,0,24,8,7,7,0,0,35,11,29,12,0,0,23,8,8,8,0,0,36,12,30,12,0,0,25,8,7,9,0,0,37,11,30,12,0,0,71,26,0,29,0,9,55,19,0,18,0,6,56,17,0,21,0,7,70,26,0,23,0,0
7,2,36,10,10,11,2,0,51,19,40,18,0,0,38,12,10,13,2,0,52,17,44,19,0,0,22,7,8,8,0,0,37,12,30,12,0,0,24,7,7,7,0,0,36,14,30,12,0,0,25,8,8,8,0,0,39,11,30,11,0,0,25,7,7,8,0,0,37,13,29,12,0,0,23,7,7,8,0,0,39,12,29,12,0,0,75,28,0,21,0,11,55,16,0,19,0,7,55,20,0,16,0,7,73,22,0,23,0,0
7,3,37,13,10,12,2,0,54,21,39,19,0,0,38,12,11,12,2,0,57,19,39,17,0,0,24,7,7,9,0,0,35,12,30,13,0,0,21,8,8,9,0,0,35,11,31,12,0,0,22,8,7,8,0,0,33,13,31,12,0,0,22,8,7,8,0,0,37,12,30,12,0,0,26,8,8,8,0,0,38,12,29,13,0,0,74,23,0,23,0,10,55,19,0,21,0,7,57,16,0,19,0,7,69,23,0,22,0,0
7,4,35,11,10,13,2,0,55,19,39,19,0,0,34,13,10,13,2,0,55,17,41,17,0,0,25,7,8,8,0,0,35,12,30,12,0,0,23,7,8,7,0,0,36,12,31,12,0,0,24,8,8,8,0,0,37,11,31,12,0,0,23,8,7,8,0,0,36,13,31,11,0,0,25,9,8,9,0,0,39,13,30,13,0,0,72,24,0,23,0,9,59,19,0,15,0,6,56,20,0,17,0,9,70,22,0,27,0,0
8,0,48,17,14,15,2,0,77,25,49,27,0,0,35,12,10,14,0,0,56,18,41,18,0,0,37,9,10,12,0,0,52,18,40,20,0,0,53,15,12,16,2,0,70,22,51,25,0,0,34,13,10,12,0,0,56,18,41,17,0,0,36,12,10,12,0,0,51,18,40,18,0,0,35,12,10,13,0,0,53,17,39,18,0,0,71,22,0,21,0,10,56,17,0,17,0,7,68,26,0,19,0,8,97,39,0,33,0,0
8,1,48,14,12,15,2,0,72,23,53,24,0,0,40,13,10,12,0,0,55,16,40,19,0,0,36,11,10,14,0,0,57,18,41,18,0,0,43,15,14,16,2,0,77,26,54,24,0,0,37,10,11,11,0,0,54,17,39,17,0,0,35,11,10,13,0,0,52,18,42,17,0,0,34,12,11,12,0,0,53,18,39,19,0,0,73,23,0,22,0,10,58,17,0,19,0,7,72,22,0,22,0,8,95,26,0,26,0,0
8,2,49,12,12,15,2,0,73,24,46,25,0,0,36,13,13,10,0,0,58,18,40,18,0,0,35,11,10,10,0,0,56,18,38,18,0,0,52,15,13,15,2,0,77,24,51,24,0,0,39,11,10,12,0,0,54,18,40,18,0,0,36,14,11,13,0,0,53,17,41,19,0,0,39,11,10,10,0,0,53,19,39,19,0,0,71,25,0,22,0,8,53,15,0,20,0,8,79,21,0,29,0,8,101,29,0,30,0,0
8,3,46,15,14,16,2,0,67,24,47,24,0,0,33,14,11,12,0,0,57,17,41,18,0,0,37,13,10,12,0,0,50,17,40,18,0,0,45,19,14,17,2,0,69,24,50,22,0,0,37,12,9,11,0,0,53,20,41,17,0,0,37,10,11,12,0,0,54,19,38,17,0,0,35,13,9,9,0,0,53,19,42,18,0,0,71,26,0,20,0,10,55,17,0,18,0,7,74,21,0,24,0,8,97,29,0,31,0,0
8,4,48,15,13,17,2,0,71,25,52,22,0,0,34,12,9,14,0,0,52,17,40,17,0,0,35,12,10,12,0,0,53,16,40,20,0,0,48,16,13,14,2,0,77,23,53,25,0,0,37,12,10,13,0,0,54,16,39,18,0,0,37,12,11,10,0,0,54,16,41,18,0,0,37,11,11,13,0,0,55,18,41,17,0,0,75,27,0,26,0,10,50,19,0,19,0,6,71,23,0,21,0,8,95,30,0,35,0,0
9,0,35,11,10,12,2,0,50,19,40,18,0,0,24,8,7,9,0,0,36,12,31,11,0,0,25,8,8,7,0,0,36,12,30,12,0,0,23,8,7,7,0,0,37,12,27,12,0,0,23,7,7,8,0,0,38,12,29,12,0,0,23,8,7,7,0,0,35,12,30,12,0,0,23,8,7,9,0,0,35,11,29,12,0,0,50,17,0,17,0,8,53,16,0,21,0,8,57,22,0,17,0,9,70,21,0,20,0,0
9,1,32,12,10,12,2,0,57,17,39,17,0,0,25,9,8,9,0,0,34,13,32,12,0,0,26,7,7,8,0,0,37,11,31,13,0,0,25,8,7,7,0,0,38,13,30,12,0,0,21,7,8,7,0,0,36,13,29,12,0,0,25,8,9,7,0,0,37,12,31,12,0,0,23,8,7,8,0,0,36,12,31,12,0,0,48,15,0,15,0,10,53,18,0,16,0,8,60,16,0,17,0,8,71,22,0,26,0,0
9,2,34,13,11,12,2,0,52,18,37,19,0,0,22,9,7,8,0,0,35,12,31,10,0,0,26,8,7,7,0,0,38,11,29,13,0,0,24,7,8,7,0,0,38,13,31,12,0,0,26,8,7,8,0,0,39,11,30,12,0,0,24,7,8,10,0,0,36,11,28,12,0,0,26,8,7,8,0,0,34,13,31,11,0,0,51,17,0,18,0,8,54,19,0,22,0,7,51,20,0,16,0,7,77,25,0,24,0,0
9,3,35,12,10,11,2,0,49,18,39,17,0,0,22,7,7,8,0,0,39,12,30,12,0,0,24,8,7,9,0,0,39,11,29,12,0,0,23,8,7,9,0,0,38,12,31,13,0,0,23,7,8,9,0,0,36,11,29,12,0,0,24,9,7,8,0,0,38,14,30,12,0,0,25,8,7,8,0,0,32,12,30,12,0,0,52,15,0,15,0,8,52,18,0,20,0,6,52,17,0,18,0,7,66,26,0,25,0,0
9,4,37,13,10,13,2,0,59,19,41,17,0,0,22,8,8,8,0,0,36,13,31,11,0,0,24,7,7,8,0,0,35,11,30,12,0,0,20,9,8,8,0,0,36,11,32,13,0,0,24,9,8,7,0,0,35,12,30,12,0,0,24,8,8,7,0,0,35,11,31,11,0,0,26,9,7,6,0,0,35,12,29,12,0,0,51,17,0,15,0,9,53,19,0,17,0,8,57,18,0,18,0,8,70,24,0,24,0,0
10,0,33,12,10,13,2,0,52,20,38,18,0,0,37,11,10,13,0,0,49,19,37,17,0,0,39,11,9,12,0,0,58,16,39,19,0,0,40,12,9,14,0,0,57,19,39,18,0,0,36,12,11,13,0,0,52,19,40,19,0,0,39,11,10,11,0,0,51,18,43,16,0,0,36,13,10,12,0,0,51,18,39,16,0,0,76,26,0,24,0,10,55,20,0,17,0,7,55,15,0,19,0,7,69,22,0,28,0,0
10,1,40,11,10,11,2,0,57,18,41,19,0,0,41,11,11,13,0,0,52,19,40,18,0,0,34,11,11,12,0,0,56,17,39,19,0,0,33,12,10,12,0,0,54,18,41,19,0,0,34,12,11,13,0,0,51,18,37,18,0,0,40,11,9,13,0,0,51,17,41,17,0,0,35,13,10,12,0,0,53,18,40,18,0,0,70,24,0,22,0,9,50,19,0,18,0,7,55,19,0,19,0,7,73,24,0,20,0,0
10,2,41,12,10,12,2,0,51,19,41,18,0,0,37,13,11,11,0,0,56,18,40,18,0,0,36,13,10,11,0,0,53,18,42,19,0,0,34,14,10,13,0,0,54,19,41,19,0,0,38,13,10,11,0,0,55,19,40,19,0,0,39,11,9,12,0,0,55,17,42,18,0,0,36,11,9,12,0,0,49,19,40,21,0,0,79,24,0,24,0,11,49,14,0,17,0,8,57,16,0,13,0,7,66,24,0,26,0,0
10,3,35,12,10,11,2,0,55,18,39,18,0,0,31,12,11,11,0,0,53,18,42,18,0,0,35,10,10,14,0,0,55,18,40,18,0,0,34,13,10,12,0,0,52,19,41,17,0,0,38,12,9,11,0,0,50,18,38,17,0,0,32,12,10,12,0,0,52,17,41,17,0,0,37,11,10,13,0,0,55,18,40,18,0,0,72,23,0,24,0,9,51,15,0,15,0,7,51,19,0,18,0,8,75,22,0,25,0,0
10,4,36,11,9,12,2,0,51,18,40,18,0,0,36,11,11,11,0,0,55,19,41,18,0,0,35,13,9,11,0,0,53,19,41,17,0,0,35,11,10,13,0,0,51,20,41,19,0,0,35,12,9,11,0,0,55,19,39,18,0,0,36,11,10,11,0,0,54,18,39,18,0,0,36,12,10,12,0,0,58,18,41,17,0,0,73,22,0,21,0,10,57,18,0,15,0,7,55,14,0,16,0,8,65,24,0,24,0,0
11,0,50,17,12,13,2,0,76,25,51,25,0,0,46,16,14,15,2,0,76,22,51,23,0,0,33,12,11,11,0,0,51,18,40,19,0,0,25,8,8,8,0,0,36,11,30,12,0,0,25,8,7,8,0,0,37,13,31,13,0,0,24,8,8,7,0,0,36,11,30,13,0,0,23,6,7,9,0,0,37,12,30,11,0,0,49,15,0,19,0,8,69,24,0,23,0,8,69,29,0,24,0,7,98,33,0,27,0,0
11,1,52,15,12,16,2,0,73,25,52,25,0,0,45,18,14,20,2,0,66,25,49,27,0,0,34,10,10,10,0,0,56,16,40,16,0,0,24,9,8,7,0,0,36,12,30,11,0,0,25,6,7,8,0,0,37,12,29,11,0,0,24,8,7,8,0,0,37,12,30,13,0,0,22,7,8,8,0,0,36,11,30,13,0,0,50,17,0,14,0,7,69,27,0,25,0,8,69,25,0,26,0,8,100,31,0,34,0,0
11,2,48,17,12,16,2,0,69,24,52,25,0,0,51,16,13,16,2,0,69,23,50,24,0,0,33,13,10,11,0,0,51,18,39,18,0,0,23,7,7,8,0,0,37,12,32,11,0,0,26,8,8,8,0,0,38,12,29,13,0,0,24,8,8,7,0,0,37,12,30,12,0,0,22,7,8,9,0,0,36,12,30,13,0,0,48,16,0,18,0,10,65,28,0,23,0,7,70,21,0,22,0,8,97,33,0,29,0,0
11,3,53,15,14,16,2,0,76,24,49,24,0,0,49,17,13,17,2,0,73,22,46,25,0,0,36,11,10,12,0,0,56,18,39,19,0,0,24,8,7,8,0,0,36,12,30,12,0,0,21,8,8,8,0,0,36,13,29,11,0,0,24,8,7,8,0,0,37,12,30,13,0,0,24,8,7,7,0,0,35,12,30,14,0,0,46,15,0,16,0,9,78,18,0,18,0,9,65,16,0,26,0,7,92,29,0,32,0,0
11,4,49,12,12,14,2,0,74,22,50,25,0,0,53,15,13,14,2,0,72,26,48,25,0,0,40,12,10,12,0,0,51,19,39,19,0,0,22,7,8,8,0,0,38,12,28,13,0,0,23,8,8,7,0,0,36,13,30,12,0,0,26,8,8,7,0,0,36,13,29,13,0,0,24,7,8,8,0,0,37,12,30,12,0,0,49,13,0,15,0,9,70,20,0,21,0,8,69,21,0,24,0,9,89,35,0,35,0,0
12,0,61,19,15,23,3,0,88,28,60,32,0,0,55,18,15,18,3,0,85,28,61,28,0,0,54,19,16,20,3,0,84,31,61,29,0,0,38,11,11,12,0,0,53,18,40,19,0,0,34,11,11,11,0,0,56,20,39,19,0,0,34,13,10,12,0,0,53,16,41,16,0,0,35,13,10,14,0,0,56,17,40,18,0,0,67,22,0,23,0,10,89,24,0,31,0,9,88,32,0,32,0,8,121,44,0,38,0,0
12,1,58,20,14,20,3,0,86,30,62,31,0,0,51,23,15,19,3,0,88,30,59,29,0,0,58,18,15,21,3,0,91,29,62,28,0,0,34,11,11,13,0,0,55,19,39,18,0,0,36,13,10,12,0,0,55,19,39,18,0,0,34,10,10,13,0,0,55,16,40,16,0,0,39,11,11,13,0,0,52,17,40,17,0,0,72,23,0,20,0,10,87,28,0,32,0,8,88,32,0,25,0,9,124,34,0,37,0,0
