scenario,sample_id,P01_R1,P01_R2,P01_R3,P01_R4,P01_R5,P01_R6,P02_R1,P02_R2,P02_R3,P02_R4,P02_R5,P02_R6,P03_R1,P03_R2,P03_R3,P03_R4,P03_R5,P03_R6,P04_R1,P04_R2,P04_R3,P04_R4,P04_R5,P04_R6,P05_R1,P05_R2,P05_R3,P05_R4,P05_R5,P05_R6,P06_R1,P06_R2,P06_R3,P06_R4,P06_R5,P06_R6,P07_R1,P07_R2,P07_R3,P07_R4,P07_R5,P07_R6,P08_R1,P08_R2,P08_R3,P08_R4,P08_R5,P08_R6,P09_R1,P09_R2,P09_R3,P09_R4,P09_R5,P09_R6,P10_R1,P10_R2,P10_R3,P10_R4,P10_R5,P10_R6,P11_R1,P11_R2,P11_R3,P11_R4,P11_R5,P11_R6,P12_R1,P12_R2,P12_R3,P12_R4,P12_R5,P12_R6,P13_R1,P13_R2,P13_R3,P13_R4,P13_R5,P13_R6,P14_R1,P14_R2,P14_R3,P14_R4,P14_R5,P14_R6,P15_R1,P15_R2,P15_R3,P15_R4,P15_R5,P15_R6,P16_R1,P16_R2,P16_R3,P16_R4,P16_R5,P16_R6,P17_R1,P17_R2,P17_R3,P17_R4,P17_R5,P17_R6,P18_R1,P18_R2,P18_R3,P18_R4,P18_R5,P18_R6
4,1,24,9,7,9,1,0,35,12,30,12,0,0,12,4,6,5,0,0,18,6,20,6,0,0,11,4,4,4,0,0,18,6,21,6,0,0,22,8,8,9,1,0,36,12,31,12,0,0,11,4,5,4,0,0,18,6,20,6,0,0,12,4,5,4,0,0,18,6,18,6,0,0,11,4,5,4,0,0,19,6,20,6,0,0,49,16,0,14,0,8,33,11,0,14,0,6,35,12,0,15,0,7,50,16,0,16,0,0
4,2,24,8,8,8,1,0,36,11,31,12,0,0,13,3,6,4,0,0,19,6,20,6,0,0,12,5,5,4,0,0,19,6,20,6,0,0,27,8,8,9,1,0,37,11,32,11,0,0,12,4,5,4,0,0,18,6,21,6,0,0,12,4,5,4,0,0,18,6,20,6,0,0,12,4,5,4,0,0,17,6,21,6,0,0,46,13,0,15,0,10,38,11,0,15,0,6,31,15,0,10,0,7,53,18,0,17,0,0
4,3,25,9,8,8,1,0,36,11,30,11,0,0,11,4,5,4,0,0,17,6,21,6,0,0,12,4,5,4,0,0,17,6,20,5,0,0,25,8,8,8,1,0,35,12,31,12,0,0,12,4,5,4,0,0,19,6,20,6,0,0,13,4,5,4,0,0,18,6,21,6,0,0,12,4,5,4,0,0,18,6,20,6,0,0,53,15,0,14,0,11,34,14,0,14,0,7,39,11,0,12,0,6,47,14,0,16,0,0
5,0,36,10,10,13,2,0,57,17,42,18,0,0,23,8,8,8,0,0,37,11,30,11,0,0,24,7,7,9,0,0,38,12,29,12,0,0,13,4,6,4,0,0,18,6,20,6,0,0,12,4,5,4,0,0,17,6,19,5,0,0,12,5,5,4,0,0,18,6,21,6,0,0,12,4,5,4,0,0,18,6,20,6,0,0,24,8,0,9,0,8,38,14,0,13,0,6,34,12,0,11,0,7,49,16,0,17,0,0
5,1,32,11,10,11,2,0,57,18,42,18,0,0,24,8,7,8,0,0,36,12,30,12,0,0,26,9,7,6,0,0,37,11,30,11,0,0,11,4,5,4,0,0,16,6,20,6,0,0,12,4,5,4,0,0,17,6,20,6,0,0,11,4,5,4,0,0,19,6,19,6,0,0,12,4,5,4,0,0,19,6,20,7,0,0,23,8,0,8,0,9,36,11,0,13,0,8,36,12,0,12,0,6,51,15,0,15,0,0
5,2,39,13,11,11,2,0,53,18,42,19,0,0,25,9,7,9,0,0,36,12,32,12,0,0,25,9,7,7,0,0,35,11,32,11,0,0,12,4,5,4,0,0,19,6,20,6,0,0,12,5,5,4,0,0,18,6,20,6,0,0,12,4,5,4,0,0,19,6,20,7,0,0,12,5,5,3,0,0,19,6,21,6,0,0,24,7,0,8,0,8,37,14,0,13,0,7,39,11,0,12,0,6,49,16,0,17,0,0
5,3,35,13,10,14,2,0,56,17,38,16,0,0,26,8,9,8,0,0,36,13,32,13,0,0,26,9,8,9,0,0,35,11,30,12,0,0,12,4,5,4,0,0,19,6,20,6,0,0,11,4,5,5,0,0,18,6,21,6,0,0,12,4,5,4,0,0,19,7,21,6,0,0,11,4,4,4,0,0,18,6,19,6,0,0,23,7,0,6,0,9,39,11,0,11,0,6,37,13,0,14,0,6,46,15,0,16,0,0
6,0,38,11,11,12,2,0,49,19,41,18,0,0,24,8,7,8,0,0,37,11,30,11,0,0,25,8,7,9,0,0,35,11,30,13,0,0,23,8,8,8,0,0,36,12,29,12,0,0,22,6,8,9,0,0,33,11,31,13,0,0,24,8,7,9,0,0,35,11,30,11,0,0,24,9,8,8,0,0,36,11,31,12,0,0,48,20,0,16,0,9,58,18,0,15,0,7,60,20,0,17,0,7,75,25,0,22,0,0
6,1,38,12,10,11,2,0,52,18,42,18,0,0,25,7,8,8,0,0,37,13,33,12,0,0,24,8,7,8,0,0,36,12,31,11,0,0,26,9,7,7,0,0,35,13,30,11,0,0,23,9,8,8,0,0,35,12,29,13,0,0,24,9,8,9,0,0,35,12,30,11,0,0,24,7,8,8,0,0,36,12,30,12,0,0,47,17,0,14,0,10,51,17,0,19,0,7,56,19,0,20,0,7,74,28,0,24,0,0
6,2,38,12,9,13,2,0,55,18,41,18,0,0,25,8,8,8,0,0,35,13,29,13,0,0,25,9,7,8,0,0,36,12,31,11,0,0,23,7,8,9,0,0,36,12,30,13,0,0,23,8,8,8,0,0,36,13,27,12,0,0,23,7,8,9,0,0,36,13,32,13,0,0,26,8,8,7,0,0,36,11,32,12,0,0,48,17,0,16,0,8,55,17,0,15,0,7,53,17,0,15,0,6,74,24,0,21,0,0
6,3,34,12,11,10,2,0,55,18,39,18,0,0,23,9,8,9,0,0,36,12,28,11,0,0,22,8,8,7,0,0,37,12,30,13,0,0,25,8,7,7,0,0,35,12,29,12,0,0,24,8,7,8,0,0,37,11,31,12,0,0,24,8,8,9,0,0,36,12,30,11,0,0,24,8,7,8,0,0,33,12,30,12,0,0,46,18,0,15,0,9,52,22,0,16,0,8,52,21,0,17,0,7,72,26,0,26,0,0
7,0,39,10,11,13,2,0,52,18,40,19,0,0,39,13,10,12,2,0,56,20,38,17,0,0,24,8,7,8,0,0,35,12,31,12,0,0,23,8,7,8,0,0,36,13,31,12,0,0,25,8,8,8,0,0,36,12,28,11,0,0,22,8,8,9,0,0,37,12,28,12,0,0,23,8,7,8,0,0,33,12,29,12,0,0,79,22,0,19,0,10,60,16,0,19,0,7,62,15,0,19,0,8,72,25,0,23,0,0
7,1,35,13,10,12,2,0,54,16,42,17,0,0,35,11,11,10,2,0,54,18,40,19,0,0,25,8,8,8,0,0,36,12,31,12,0,0,20,8,8,8,0,0,35,13,31,11,0,0,25,7,7,8,0,0,37,13,31,12,0,0,25,8,8,9,0,0,37,13,31,12,0,0,25,8,7,8,0,0,35,12,30,11,0,0,71,20,0,24,0,9,56,20,0,15,0,7,51,20,0,18,0,6,74,22,0,24,0,0
7,2,39,11,8,12,2,0,54,18,41,17,0,0,37,13,11,15,2,0,54,16,39,18,0,0,23,8,7,9,0,0,36,12,30,12,0,0,25,7,7,8,0,0,34,11,30,13,0,0,24,8,8,8,0,0,37,12,30,12,0,0,21,8,8,9,0,0,37,13,30,12,0,0,23,8,8,9,0,0,36,12,30,12,0,0,67,19,0,23,0,9,54,17,0,21,0,7,56,16,0,20,0,8,69,21,0,26,0,0
7,3,34,11,11,11,2,0,55,18,41,17,0,0,36,12,9,13,2,0,52,15,40,20,0,0,25,8,7,8,0,0,37,11,31,12,0,0,25,8,8,8,0,0,37,12,29,12,0,0,26,7,7,8,0,0,36,12,30,12,0,0,26,7,7,8,0,0,34,12,32,12,0,0,24,7,7,8,0,0,36,13,31,11,0,0,73,25,0,26,0,9,51,15,0,18,0,8,54,17,0,18,0,9,67,24,0,28,0,0
8,0,47,16,12,18,2,0,68,24,49,25,0,0,33,12,11,11,0,0,54,17,41,18,0,0,35,12,11,12,0,0,56,17,39,18,0,0,52,16,12,16,2,0,75,23,49,24,0,0,35,12,11,12,0,0,53,17,41,18,0,0,35,13,11,11,0,0,50,19,39,19,0,0,32,13,9,13,0,0,54,17,39,19,0,0,72,25,0,28,0,11,54,16,0,15,0,8,71,28,0,20,0,7,98,34,0,31,0,0
8,1,49,17,13,18,2,0,75,22,51,23,0,0,36,12,10,11,0,0,54,17,39,19,0,0,34,13,10,10,0,0,53,19,39,18,0,0,49,17,12,15,2,0,75,24,49,23,0,0,37,12,11,13,0,0,51,19,39,18,0,0,37,14,12,13,0,0,54,19,41,18,0,0,40,12,10,13,0,0,55,19,39,17,0,0,68,25,0,26,0,11,54,19,0,16,0,8,76,23,0,24,0,8,100,34,0,33,0,0
8,2,48,15,13,17,2,0,66,25,49,23,0,0,37,12,11,13,0,0,55,17,42,18,0,0,35,12,9,12,0,0,52,17,38,19,0,0,46,18,12,14,2,0,72,23,50,25,0,0,38,13,10,11,0,0,53,18,39,17,0,0,37,12,10,11,0,0,54,17,41,19,0,0,32,11,9,11,0,0,54,17,39,17,0,0,73,24,0,23,0,9,53,21,0,21,0,8,75,21,0,26,0,7,92,35,0,33,0,0
8,3,49,17,11,17,2,0,72,22,51,25,0,0,36,13,10,13,0,0,52,18,40,18,0,0,35,12,11,12,0,0,51,20,42,17,0,0,50,15,13,16,2,0,70,23,49,24,0,0,34,13,11,11,0,0,55,18,41,18,0,0,38,12,9,13,0,0,56,17,40,19,0,0,36,13,12,11,0,0,51,18,41,18,0,0,77,21,0,25,0,11,60,16,0,17,0,7,72,24,0,19,0,7,94,36,0,29,0,0
9,0,35,12,11,12,2,0,53,17,39,17,0,0,28,9,7,7,0,0,37,12,31,12,0,0,24,8,8,7,0,0,36,11,30,14,0,0,25,8,8,8,0,0,37,12,32,11,0,0,25,7,8,7,0,0,35,12,31,13,0,0,22,8,7,7,0,0,36,12,32,12,0,0,22,8,8,9,0,0,34,11,32,12,0,0,46,17,0,12,0,9,57,16,0,18,0,7,51,17,0,16,0,8,71,24,0,21,0,0
9,1,36,15,9,13,2,0,58,18,41,18,0,0,26,9,7,7,0,0,36,11,30,13,0,0,23,8,8,9,0,0,33,12,30,13,0,0,23,7,8,8,0,0,34,12,30,12,0,0,21,9,8,8,0,0,34,12,30,12,0,0,25,8,8,8,0,0,38,12,31,12,0,0,26,8,7,9,0,0,37,12,30,12,0,0,49,16,0,16,0,10,55,20,0,16,0,8,53,16,0,17,0,7,71,21,0,24,0,0
9,2,34,14,10,13,2,0,52,19,40,19,0,0,22,7,8,7,0,0,37,11,31,11,0,0,25,8,7,8,0,0,36,12,29,11,0,0,24,7,8,8,0,0,37,12,30,12,0,0,24,8,8,7,0,0,37,12,29,12,0,0,24,8,8,9,0,0,38,11,31,13,0,0,25,9,9,9,0,0,36,13,30,12,0,0,47,18,0,15,0,9,50,19,0,14,0,8,52,18,0,22,0,6,77,28,0,24,0,0
9,3,39,11,10,13,2,0,52,20,39,18,0,0,24,9,8,8,0,0,37,12,31,10,0,0,24,8,7,8,0,0,36,13,32,12,0,0,24,8,7,8,0,0,35,11,31,12,0,0,23,9,7,8,0,0,37,12,30,12,0,0,24,8,7,8,0,0,34,12,30,12,0,0,24,8,8,9,0,0,35,11,29,12,0,0,47,15,0,14,0,9,56,17,0,17,0,7,51,19,0,14,0,7,73,29,0,25,0,0
10,0,36,10,10,11,2,0,54,17,42,18,0,0,40,13,10,12,0,0,55,16,40,19,0,0,36,11,10,14,0,0,57,18,41,18,0,0,32,11,11,12,0,0,53,18,43,20,0,0,41,12,10,10,0,0,57,17,40,17,0,0,35,11,10,11,0,0,53,19,39,18,0,0,39,11,10,12,0,0,57,18,39,18,0,0,68,25,0,25,0,9,51,19,0,20,0,8,47,17,0,18,0,7,70,25,0,24,0,0
10,1,31,11,10,9,2,0,57,18,41,18,0,0,31,13,10,13,0,0,62,16,42,18,0,0,37,12,10,11,0,0,55,16,41,18,0,0,34,12,11,11,0,0,55,17,41,19,0,0,40,12,10,12,0,0,57,17,41,18,0,0,36,12,10,12,0,0,54,20,41,19,0,0,35,11,11,13,0,0,57,17,40,16,0,0,71,26,0,23,0,9,55,16,0,18,0,7,49,20,0,20,0,8,69,27,0,26,0,0
10,2,38,11,9,11,2,0,57,18,40,17,0,0,32,12,9,12,0,0,51,20,41,18,0,0,39,11,10,12,0,0,55,19,41,18,0,0,32,11,10,12,0,0,52,20,42,19,0,0,36,12,9,12,0,0,55,17,40,18,0,0,32,11,10,14,0,0,55,17,41,16,0,0,38,12,10,13,0,0,51,17,39,19,0,0,67,18,0,23,0,10,53,17,0,20,0,7,55,19,0,17,0,6,70,25,0,22,0,0
10,3,37,12,10,11,2,0,54,17,40,19,0,0,32,13,10,12,0,0,57,17,39,18,0,0,34,14,9,11,0,0,54,17,39,18,0,0,35,12,10,10,0,0,55,20,40,18,0,0,37,11,11,12,0,0,57,17,42,19,0,0,37,12,10,13,0,0,54,16,39,18,0,0,37,12,11,10,0,0,54,16,41,18,0,0,73,22,0,27,0,10,54,19,0,17,0,8,57,17,0,19,0,8,73,20,0,22,0,0
11,0,47,14,13,16,2,0,75,26,49,23,0,0,49,16,12,17,2,0,72,23,50,24,0,0,32,13,10,12,0,0,56,17,41,18,0,0,25,7,7,8,0,0,37,12,29,12,0,0,24,7,8,8,0,0,32,12,29,11,0,0,22,8,8,8,0,0,35,12,30,12,0,0,22,7,7,8,0,0,36,12,29,12,0,0,45,17,0,15,0,8,70,27,0,25,0,8,67,23,0,22,0,7,100,34,0,37,0,0
11,1,50,19,12,14,2,0,67,24,51,24,0,0,49,16,14,15,2,0,74,25,51,26,0,0,33,14,11,13,0,0,58,16,39,17,0,0,25,7,8,9,0,0,37,12,29,11,0,0,26,9,7,8,0,0,33,11,32,11,0,0,24,9,7,8,0,0,37,12,33,11,0,0,25,8,8,8,0,0,35,12,28,12,0,0,49,17,0,17,0,9,68,22,0,27,0,8,72,22,0,27,0,9,92,31,0,33,0,0
11,2,47,15,13,17,2,0,75,24,50,25,0,0,46,16,11,17,2,0,71,24,49,24,0,0,39,10,11,12,0,0,51,17,42,17,0,0,22,9,8,7,0,0,36,11,31,13,0,0,25,8,8,8,0,0,34,12,32,11,0,0,23,8,7,7,0,0,38,14,30,11,0,0,22,8,8,8,0,0,36,12,29,13,0,0,50,14,0,18,0,10,66,20,0,24,0,9,75,23,0,21,0,7,103,31,0,36,0,0
11,3,48,15,12,17,2,0,72,24,46,25,0,0,45,14,11,14,2,0,78,23,50,25,0,0,36,12,9,13,0,0,58,16,39,18,0,0,23,8,7,9,0,0,38,12,31,13,0,0,23,7,8,9,0,0,36,11,29,12,0,0,24,9,7,8,0,0,38,14,30,12,0,0,25,8,7,8,0,0,32,12,30,12,0,0,52,15,0,15,0,8,70,24,0,26,0,7,70,22,0,24,0,8,88,35,0,33,0,0
12,0,62,22,15,22,3,0,98,31,61,28,0,0,55,20,15,19,3,0,93,28,60,29,0,0,59,19,15,18,3,0,79,33,62,29,0,0,36,11,11,14,0,0,54,19,40,17,0,0,35,12,10,12,0,0,54,18,40,17,0,0,34,11,11,10,0,0,56,19,40,15,0,0,35,12,9,11,0,0,57,19,39,16,0,0,71,24,0,25,0,10,100,33,0,30,0,8,96,28,0,30,0,8,113,41,0,40,0,0
12,1,58,22,14,23,3,0,92,29,61,32,0,0,52,21,13,18,3,0,86,30,64,27,0,0,56,22,17,20,3,0,96,31,58,30,0,0,36,12,11,13,0,0,52,19,40,19,0,0,39,11,10,11,0,0,51,18,43,16,0,0,36,13,10,12,0,0,51,18,39,16,0,0,39,13,10,12,0,0,56,18,41,18,0,0,76,25,0,24,0,10,86,28,0,27,0,10,97,36,0,26,0,8,116,37,0,44,0,0
12,2,64,21,17,18,3,0,86,32,61,30,0,0,57,19,17,20,3,0,87,32,57,29,0,0,60,20,15,21,3,0,86,30,62,31,0,0,33,12,9,12,0,0,58,17,39,19,0,0,33,11,10,11,0,0,53,19,41,18,0,0,35,12,10,12,0,0,53,18,39,18,0,0,34,11,10,12,0,0,56,18,41,19,0,0,73,22,0,24,0,10,79,31,0,37,0,8,92,31,0,34,0,9,123,40,0,41,0,0
12,3,63,18,16,20,3,0,89,32,60,28,0,0,59,20,16,21,3,0,91,32,60,31,0,0,63,22,16,21,3,0,91,32,60,32,0,0,39,11,9,12,0,0,55,17,42,18,0,0,36,11,9,12,0,0,49,19,40,21,0,0,41,12,10,13,0,0,58,16,38,17,0,0,37,12,11,11,0,0,49,19,39,16,0,0,72,26,0,24,0,9,88,26,0,28,0,9,91,27,0,29,0,9,128,35,0,38,0,0
13,0,52,15,12,13,2,0,73,24,51,24,0,0,34,13,10,12,0,0,52,19,41,17,0,0,38,12,9,11,0,0,50,18,38,17,0,0,42,16,12,16,2,0,73,23,51,23,0,0,36,13,10,12,0,0,55,18,40,18,0,0,36,12,9,11,0,0,51,16,38,18,0,0,34,13,10,10,0,0,55,19,39,18,0,0,69,24,0,21,0,9,54,17,0,16,0,7,72,24,0,22,0,7,98,35,0,33,0,0
13,1,46,17,11,15,2,0,73,23,49,23,0,0,34,13,9,14,0,0,56,19,39,18,0,0,33,11,10,13,0,0,52,18,40,17,0,0,50,15,12,15,2,0,71,24,49,24,0,0,40,12,11,11,0,0,54,17,38,17,0,0,39,13,10,10,0,0,54,18,40,16,0,0,34,12,10,10,0,0,54,18,41,19,0,0,74,22,0,20,0,10,58,19,0,19,0,7,71,28,0,21,0,8,102,28,0,34,0,0
13,2,44,16,13,15,2,0,72,25,52,24,0,0,40,12,10,10,0,0,53,18,41,18,0,0,33,12,10,14,0,0,56,19,40,18,0,0,52,14,12,15,2,0,70,21,49,25,0,0,37,12,10,11,0,0,55,17,43,19,0,0,35,11,10,12,0,0,56,18,39,20,0,0,36,13,10,12,0,0,55,16,43,19,0,0,71,22,0,25,0,10,55,19,0,21,0,7,78,28,0,32,0,8,87,33,0,31,0,0
13,3,46,14,12,13,2,0,72,21,49,26,0,0,37,11,10,12,0,0,55,17,41,15,0,0,35,12,10,12,0,0,51,17,40,18,0,0,46,15,13,15,2,0,68,22,51,23,0,0,35,11,10,14,0,0,56,19,38,17,0,0,30,11,11,13,0,0,54,18,39,18,0,0,38,10,10,13,0,0,53,19,44,18,0,0,73,23,0,24,0,10,51,18,0,21,0,8,71,26,0,25,0,8,92,30,0,33,0,0
14,0,56,22,16,19,3,0,88,30,59,27,0,0,47,16,13,15,0,0,77,21,52,24,0,0,50,16,13,15,0,0,69,26,50,24,0,0,64,18,16,19,3,0,85,29,63,31,0,0,48,16,12,18,0,0,71,24,52,23,0,0,66,17,17,19,3,0,88,28,59,30,0,0,51,16,13,15,0,0,69,26,49,26,0,0,95,32,0,35,0,10,70,24,0,25,0,8,75,28,0,25,0,7,106,41,0,40,0,0
14,1,61,20,16,20,3,0,89,31,59,29,0,0,48,16,13,16,0,0,67,23,51,24,0,0,47,17,12,14,0,0,72,23,48,24,0,0,62,20,15,23,3,0,88,29,59,29,0,0,49,19,12,15,0,0,72,25,50,26,0,0,51,16,15,22,3,0,92,30,58,28,0,0,45,16,12,17,0,0,64,23,48,24,0,0,94,34,0,27,0,11,80,23,0,25,0,6,76,24,0,27,0,8,130,41,0,41,0,0
14,2,54,22,14,21,3,0,95,29,63,30,0,0,43,17,12,17,0,0,72,22,50,27,0,0,49,16,13,16,0,0,73,23,50,25,0,0,57,22,15,19,3,0,93,30,60,31,0,0,49,13,12,17,0,0,72,23,48,23,0,0,53,20,14,18,3,0,98,27,62,32,0,0,46,16,12,16,0,0,76,25,51,23,0,0,90,31,0,35,0,10,73,21,0,22,0,7,68,26,0,21,0,7,124,39,0,38,0,0
14,3,54,21,15,19,3,0,94,30,59,30,0,0,48,18,12,15,0,0,75,23,52,26,0,0,47,17,12,17,0,0,73,25,49,22,0,0,62,17,15,22,3,0,94,29,60,30,0,0,43,15,12,13,0,0,72,24,47,25,0,0,63,20,15,21,3,0,87,30,62,29,0,0,54,15,13,15,0,0,73,22,49,23,0,0,97,35,0,34,0,12,73,22,0,24,0,7,73,22,0,23,0,7,121,42,0,42,0,0
