scenario,sample_id,P01_R1,P01_R2,P01_R3,P01_R4,P01_R5,P01_R6,P01_R7,P01_R8,P01_R9,P01_R10,P01_R11,P01_R12,P02_R1,P02_R2,P02_R3,P02_R4,P02_R5,P02_R6,P02_R7,P02_R8,P02_R9,P02_R10,P02_R11,P02_R12,P03_R1,P03_R2,P03_R3,P03_R4,P03_R5,P03_R6,P03_R7,P03_R8,P03_R9,P03_R10,P03_R11,P03_R12,P04_R1,P04_R2,P04_R3,P04_R4,P04_R5,P04_R6,P04_R7,P04_R8,P04_R9,P04_R10,P04_R11,P04_R12,P05_R1,P05_R2,P05_R3,P05_R4,P05_R5,P05_R6,P05_R7,P05_R8,P05_R9,P05_R10,P05_R11,P05_R12,P06_R1,P06_R2,P06_R3,P06_R4,P06_R5,P06_R6,P06_R7,P06_R8,P06_R9,P06_R10,P06_R11,P06_R12,P07_R1,P07_R2,P07_R3,P07_R4,P07_R5,P07_R6,P07_R7,P07_R8,P07_R9,P07_R10,P07_R11,P07_R12,P08_R1,P08_R2,P08_R3,P08_R4,P08_R5,P08_R6,P08_R7,P08_R8,P08_R9,P08_R10,P08_R11,P08_R12,P09_R1,P09_R2,P09_R3,P09_R4,P09_R5,P09_R6,P09_R7,P09_R8,P09_R9,P09_R10,P09_R11,P09_R12,P10_R1,P10_R2,P10_R3,P10_R4,P10_R5,P10_R6,P10_R7,P10_R8,P10_R9,P10_R10,P10_R11,P10_R12,P11_R1,P11_R2,P11_R3,P11_R4,P11_R5,P11_R6,P11_R7,P11_R8,P11_R9,P11_R10,P11_R11,P11_R12,P12_R1,P12_R2,P12_R3,P12_R4,P12_R5,P12_R6,P12_R7,P12_R8,P12_R9,P12_R10,P12_R11,P12_R12,P13_R1,P13_R2,P13_R3,P13_R4,P13_R5,P13_R6,P13_R7,P13_R8,P13_R9,P13_R10,P13_R11,P13_R12,P14_R1,P14_R2,P14_R3,P14_R4,P14_R5,P14_R6,P14_R7,P14_R8,P14_R9,P14_R10,P14_R11,P14_R12,P15_R1,P15_R2,P15_R3,P15_R4,P15_R5,P15_R6,P15_R7,P15_R8,P15_R9,P15_R10,P15_R11,P15_R12,P16_R1,P16_R2,P16_R3,P16_R4,P16_R5,P16_R6,P16_R7,P16_R8,P16_R9,P16_R10,P16_R11,P16_R12,P17_R1,P17_R2,P17_R3,P17_R4,P17_R5,P17_R6,P17_R7,P17_R8,P17_R9,P17_R10,P17_R11,P17_R12,P18_R1,P18_R2,P18_R3,P18_R4,P18_R5,P18_R6,P18_R7,P18_R8,P18_R9,P18_R10,P18_R11,P18_R12,P19_R1,P19_R2,P19_R3,P19_R4,P19_R5,P19_R6,P19_R7,P19_R8,P19_R9,P19_R10,P19_R11,P19_R12,P20_R1,P20_R2,P20_R3,P20_R4,P20_R5,P20_R6,P20_R7,P20_R8,P20_R9,P20_R10,P20_R11,P20_R12,P21_R1,P21_R2,P21_R3,P21_R4,P21_R5,P21_R6,P21_R7,P21_R8,P21_R9,P21_R10,P21_R11,P21_R12,P22_R1,P22_R2,P22_R3,P22_R4,P22_R5,P22_R6,P22_R7,P22_R8,P22_R9,P22_R10,P22_R11,P22_R12
2,0,25,7,7,9,1,0,23,8,9,0,0,19,36,13,30,12,0,0,35,0,13,0,0,20,13,4,6,4,0,0,12,0,4,0,0,10,18,6,20,6,0,0,17,0,7,0,0,10,12,3,5,4,0,0,12,0,4,0,0,10,19,6,20,6,0,0,18,0,5,0,0,11,12,4,6,4,0,0,12,0,4,0,0,10,17,6,19,6,0,0,18,0,6,0,0,10,12,4,5,4,0,0,11,0,4,0,0,11,17,6,20,6,0,0,18,0,6,0,0,10,13,4,5,4,0,0,13,0,4,0,0,10,19,6,19,6,0,0,18,0,6,0,0,10,12,4,5,4,0,0,12,0,4,0,0,10,17,6,20,6,0,0,18,0,7,0,0,10,12,4,5,4,0,0,11,0,4,0,0,10,19,7,20,6,0,0,18,0,7,0,0,10,12,4,5,4,0,0,13,0,3,0,0,10,18,5,20,6,0,0,18,0,7,0,0,11,25,9,0,8,0,7,24,7,9,0,0,0,37,12,0,14,0,7,34,0,10,0,0,0,35,11,0,10,0,6,38,0,12,0,0,0,46,16,0,18,0,0,48,16,0,0,0,0
2,1,25,8,7,8,1,0,24,9,8,0,0,20,34,11,28,12,0,0,37,0,10,0,0,21,12,4,6,4,0,0,12,0,4,0,0,9,18,6,19,6,0,0,18,0,6,0,0,10,12,4,5,4,0,0,12,0,4,0,0,10,18,6,20,6,0,0,18,0,5,0,0,10,12,4,5,3,0,0,12,0,4,0,0,10,17,6,19,6,0,0,18,0,6,0,0,11,11,4,5,4,0,0,13,0,4,0,0,10,18,6,21,6,0,0,17,0,7,0,0,9,13,4,5,4,0,0,11,0,4,0,0,10,19,6,21,6,0,0,18,0,5,0,0,10,13,5,5,4,0,0,12,0,4,0,0,10,18,6,20,6,0,0,18,0,6,0,0,10,12,4,5,5,0,0,12,0,4,0,0,10,18,6,20,6,0,0,18,0,5,0,0,10,11,4,6,5,0,0,12,0,4,0,0,9,18,6,20,6,0,0,18,0,5,0,0,10,23,8,0,9,0,6,24,9,9,0,0,0,35,12,0,16,0,7,37,0,13,0,0,0,35,12,0,12,0,6,37,0,12,0,0,0,44,18,0,15,0,0,47,17,0,0,0,0
2,2,21,10,8,8,1,0,25,8,8,0,0,20,36,12,30,13,0,0,37,0,8,0,0,20,12,4,5,4,0,0,13,0,4,0,0,10,17,6,20,6,0,0,19,0,6,0,0,10,12,4,5,4,0,0,13,0,4,0,0,10,18,6,20,6,0,0,18,0,6,0,0,10,12,4,5,3,0,0,12,0,4,0,0,10,18,6,19,6,0,0,17,0,5,0,0,10,12,4,4,4,0,0,11,0,4,0,0,10,19,6,18,6,0,0,19,0,7,0,0,10,12,4,5,4,0,0,12,0,4,0,0,11,18,6,20,5,0,0,18,0,6,0,0,10,12,4,5,4,0,0,12,0,4,0,0,10,19,6,20,6,0,0,17,0,5,0,0,10,13,4,5,4,0,0,12,0,4,0,0,10,18,6,18,6,0,0,19,0,7,0,0,10,13,4,5,4,0,0,12,0,4,0,0,10,18,6,20,6,0,0,17,0,4,0,0,10,23,8,0,8,0,9,24,8,8,0,0,0,36,13,0,11,0,7,37,0,11,0,0,0,34,14,0,11,0,6,37,0,11,0,0,0,46,17,0,15,0,0,46,14,0,0,0,0
2,3,24,10,8,8,1,0,25,8,9,0,0,20,37,12,30,12,0,0,37,0,12,0,0,20,12,5,5,4,0,0,12,0,4,0,0,10,18,6,21,5,0,0,17,0,6,0,0,9,12,5,5,4,0,0,11,0,4,0,0,10,18,6,20,6,0,0,18,0,6,0,0,10,13,4,5,4,0,0,12,0,4,0,0,10,18,6,20,6,0,0,19,0,5,0,0,10,13,4,5,4,0,0,12,0,4,0,0,9,19,6,20,6,0,0,18,0,5,0,0,10,13,4,5,4,0,0,12,0,4,0,0,10,18,7,20,6,0,0,17,0,5,0,0,10,13,4,5,4,0,0,11,0,4,0,0,10,18,6,20,6,0,0,18,0,7,0,0,10,12,4,5,4,0,0,12,0,4,0,0,10,18,5,21,6,0,0,19,0,5,0,0,10,11,4,5,4,0,0,12,0,4,0,0,10,18,7,19,7,0,0,18,0,5,0,0,10,24,9,0,8,0,7,24,7,8,0,0,0,31,12,0,13,0,7,34,0,13,0,0,0,37,11,0,12,0,6,35,0,12,0,0,0,49,14,0,17,0,0,44,16,0,0,0,0
2,4,26,7,7,8,1,0,23,8,9,0,0,21,36,11,29,12,0,0,37,0,14,0,0,20,11,4,5,4,0,0,12,0,5,0,0,11,18,6,20,6,0,0,18,0,7,0,0,10,12,4,5,4,0,0,12,0,4,0,0,10,18,6,20,7,0,0,18,0,6,0,0,10,12,4,5,4,0,0,12,0,3,0,0,10,19,6,20,6,0,0,18,0,6,0,0,10,12,4,5,3,0,0,13,0,4,0,0,10,18,6,21,6,0,0,18,0,5,0,0,10,12,4,5,3,0,0,12,0,4,0,0,10,17,6,20,7,0,0,18,0,5,0,0,10,13,4,5,4,0,0,12,0,4,0,0,10,18,6,20,6,0,0,17,0,5,0,0,10,12,4,5,4,0,0,11,0,4,0,0,10,17,6,19,6,0,0,18,0,5,0,0,10,11,4,5,4,0,0,12,0,4,0,0,10,19,6,19,6,0,0,19,0,5,0,0,10,26,7,0,7,0,8,25,8,8,0,0,0,38,12,0,12,0,7,37,0,12,0,0,0,37,11,0,12,0,7,35,0,12,0,0,0,45,18,0,18,0,0,49,16,0,0,0,0
2,5,24,8,7,7,1,0,23,8,8,0,0,20,38,12,30,12,0,0,37,0,12,0,0,20,12,4,5,4,0,0,11,0,4,0,0,10,18,6,22,6,0,0,17,0,6,0,0,10,12,4,5,4,0,0,12,0,5,0,0,11,17,6,21,6,0,0,18,0,6,0,0,9,12,4,5,4,0,0,11,0,4,0,0,10,18,6,20,6,0,0,19,0,6,0,0,10,11,4,6,4,0,0,11,0,4,0,0,10,18,6,20,6,0,0,18,0,6,0,0,9,12,4,5,5,0,0,12,0,4,0,0,10,18,6,20,7,0,0,17,0,6,0,0,10,12,4,5,4,0,0,13,0,4,0,0,10,18,6,19,6,0,0,18,0,8,0,0,10,11,4,5,5,0,0,11,0,3,0,0,11,18,6,20,5,0,0,18,0,6,0,0,10,11,4,5,4,0,0,11,0,4,0,0,10,18,6,20,6,0,0,17,0,6,0,0,10,27,7,0,9,0,8,26,8,8,0,0,0,38,11,0,10,0,6,36,0,14,0,0,0,36,13,0,9,0,7,39,0,11,0,0,0,47,14,0,15,0,0,47,15,0,0,0,0
2,6,25,9,8,7,1,0,25,8,8,0,0,20,37,13,31,13,0,0,36,0,14,0,0,20,11,4,5,4,0,0,12,0,4,0,0,10,18,6,21,6,0,0,18,0,7,0,0,10,12,5,5,4,0,0,12,0,4,0,0,10,18,6,20,6,0,0,17,0,7,0,0,10,13,4,5,4,0,0,13,0,4,0,0,10,17,6,20,6,0,0,18,0,5,0,0,10,11,4,5,4,0,0,12,0,4,0,0,10,17,5,20,5,0,0,18,0,6,0,0,10,12,4,5,4,0,0,12,0,4,0,0,9,19,6,19,6,0,0,18,0,6,0,0,10,13,4,5,4,0,0,13,0,4,0,0,10,19,6,20,6,0,0,18,0,6,0,0,10,13,4,6,4,0,0,11,0,4,0,0,9,18,6,20,6,0,0,19,0,6,0,0,10,13,5,5,4,0,0,13,0,4,0,0,10,19,7,20,6,0,0,19,0,6,0,0,10,24,9,0,9,0,8,24,8,6,0,0,0,34,13,0,12,0,8,35,0,12,0,0,0,36,11,0,10,0,7,34,0,13,0,0,0,50,16,0,17,0,0,48,16,0,0,0,0
2,7,23,8,7,8,1,0,24,8,8,0,0,21,35,11,29,12,0,0,36,0,11,0,0,19,12,4,5,4,0,0,12,0,4,0,0,10,17,6,19,6,0,0,18,0,6,0,0,11,12,4,5,3,0,0,12,0,4,0,0,10,18,6,20,7,0,0,18,0,7,0,0,10,12,4,5,3,0,0,12,0,4,0,0,10,17,6,21,6,0,0,18,0,7,0,0,10,11,4,6,4,0,0,12,0,4,0,0,11,19,7,20,6,0,0,17,0,7,0,0,10,12,4,5,4,0,0,12,0,4,0,0,10,19,6,20,6,0,0,18,0,6,0,0,10,13,4,5,4,0,0,11,0,4,0,0,10,18,6,19,6,0,0,19,0,6,0,0,10,11,4,5,4,0,0,11,0,4,0,0,10,18,5,19,6,0,0,18,0,4,0,0,10,12,4,5,4,0,0,12,0,3,0,0,10,18,6,23,5,0,0,19,0,6,0,0,10,24,8,0,8,0,7,25,8,7,0,0,0,35,12,0,11,0,7,40,0,12,0,0,0,39,11,0,13,0,7,36,0,12,0,0,0,51,17,0,17,0,0,46,17,0,0,0,0
2,8,25,9,7,8,1,0,25,8,8,0,0,20,36,11,30,10,0,0,36,0,10,0,0,21,13,4,6,4,0,0,13,0,4,0,0,10,19,6,19,6,0,0,18,0,5,0,0,10,12,4,5,3,0,0,12,0,3,0,0,10,17,7,21,6,0,0,19,0,5,0,0,10,12,4,5,4,0,0,12,0,3,0,0,10,18,6,19,7,0,0,19,0,6,0,0,10,12,4,5,4,0,0,11,0,4,0,0,10,17,6,20,7,0,0,18,0,5,0,0,10,11,4,5,4,0,0,13,0,4,0,0,10,18,6,19,5,0,0,18,0,6,0,0,10,12,4,5,3,0,0,12,0,4,0,0,10,18,6,18,6,0,0,18,0,5,0,0,10,12,4,5,4,0,0,12,0,4,0,0,10,18,6,20,5,0,0,19,0,6,0,0,10,13,4,5,4,0,0,11,0,5,0,0,10,18,6,19,6,0,0,18,0,6,0,0,10,23,7,0,8,0,8,24,8,7,0,0,0,39,11,0,14,0,7,36,0,12,0,0,0,32,11,0,12,0,7,39,0,9,0,0,0,50,16,0,17,0,0,51,17,0,0,0,0
2,9,25,8,8,8,1,0,25,8,8,0,0,19,37,12,28,11,0,0,36,0,12,0,0,19,12,4,5,4,0,0,13,0,5,0,0,10,18,6,20,6,0,0,18,0,5,0,0,10,12,4,5,4,0,0,11,0,4,0,0,10,18,6,19,6,0,0,18,0,7,0,0,9,12,4,5,4,0,0,12,0,4,0,0,10,17,6,20,5,0,0,18,0,5,0,0,9,11,4,5,4,0,0,12,0,4,0,0,10,18,6,19,6,0,0,18,0,6,0,0,10,11,4,5,4,0,0,11,0,4,0,0,10,18,6,20,6,0,0,18,0,5,0,0,10,11,4,5,4,0,0,13,0,5,0,0,10,18,7,20,5,0,0,17,0,6,0,0,9,12,4,5,4,0,0,12,0,4,0,0,10,18,6,21,6,0,0,18,0,7,0,0,10,13,5,5,5,0,0,11,0,4,0,0,10,18,6,21,6,0,0,18,0,6,0,0,10,23,9,0,9,0,8,22,7,9,0,0,0,38,10,0,12,0,7,42,0,10,0,0,0,38,13,0,11,0,5,37,0,12,0,0,0,49,16,0,15,0,0,50,17,0,0,0,0
