scenario,sample_id,P01_R1,P01_R2,P01_R3,P01_R4,P01_R5,P01_R6,P02_R1,P02_R2,P02_R3,P02_R4,P02_R5,P02_R6,P03_R1,P03_R2,P03_R3,P03_R4,P03_R5,P03_R6,P04_R1,P04_R2,P04_R3,P04_R4,P04_R5,P04_R6,P05_R1,P05_R2,P05_R3,P05_R4,P05_R5,P05_R6,P06_R1,P06_R2,P06_R3,P06_R4,P06_R5,P06_R6,P07_R1,P07_R2,P07_R3,P07_R4,P07_R5,P07_R6,P08_R1,P08_R2,P08_R3,P08_R4,P08_R5,P08_R6,P09_R1,P09_R2,P09_R3,P09_R4,P09_R5,P09_R6,P10_R1,P10_R2,P10_R3,P10_R4,P10_R5,P10_R6,P11_R1,P11_R2,P11_R3,P11_R4,P11_R5,P11_R6,P12_R1,P12_R2,P12_R3,P12_R4,P12_R5,P12_R6,P13_R1,P13_R2,P13_R3,P13_R4,P13_R5,P13_R6,P14_R1,P14_R2,P14_R3,P14_R4,P14_R5,P14_R6,P15_R1,P15_R2,P15_R3,P15_R4,P15_R5,P15_R6,P16_R1,P16_R2,P16_R3,P16_R4,P16_R5,P16_R6,P17_R1,P17_R2,P17_R3,P17_R4,P17_R5,P17_R6,P18_R1,P18_R2,P18_R3,P18_R4,P18_R5,P18_R6
4,1,36,14,10,14,2,0,53,18,41,19,0,0,23,8,9,9,0,0,37,12,30,12,0,0,23,8,7,8,0,0,37,12,32,11,0,0,33,12,11,14,2,0,54,18,41,19,0,0,22,9,8,8,0,0,37,12,30,12,0,0,23,8,8,8,0,0,35,13,27,13,0,0,22,8,7,7,0,0,38,12,30,12,0,0,49,16,0,14,0,8,33,11,0,14,0,6,35,12,0,15,0,7,50,16,0,16,0,0
4,2,36,12,10,12,2,0,54,16,41,18,0,0,25,6,9,8,0,0,38,11,31,11,0,0,23,9,7,8,0,0,37,12,30,12,0,0,41,12,10,13,2,0,55,17,42,17,0,0,24,7,7,8,0,0,36,12,32,12,0,0,24,9,8,7,0,0,37,12,30,13,0,0,24,8,7,8,0,0,34,11,32,11,0,0,46,13,0,15,0,10,38,11,0,15,0,6,31,15,0,10,0,7,53,18,0,17,0,0
4,3,38,13,10,12,2,0,53,16,40,17,0,0,22,8,8,9,0,0,34,11,31,11,0,0,24,8,7,8,0,0,34,12,30,11,0,0,37,12,10,12,2,0,53,18,41,18,0,0,24,8,7,7,0,0,38,11,29,12,0,0,25,8,8,8,0,0,36,11,32,11,0,0,24,8,8,8,0,0,36,12,30,13,0,0,53,15,0,14,0,11,34,14,0,14,0,7,39,11,0,12,0,6,47,14,0,16,0,0
5,0,36,10,10,13,2,0,57,17,42,18,0,0,23,8,8,8,0,0,37,11,30,11,0,0,24,7,7,9,0,0,38,12,29,12,0,0,26,8,9,8,0,0,36,12,30,12,0,0,25,9,7,7,0,0,33,12,29,11,0,0,25,10,7,9,0,0,36,12,31,12,0,0,24,8,7,9,0,0,36,11,31,11,0,0,48,16,0,17,0,9,38,14,0,13,0,6,34,12,0,11,0,7,74,24,0,25,0,0
5,1,32,11,10,11,2,0,57,18,42,18,0,0,24,8,7,8,0,0,36,12,30,12,0,0,26,9,7,6,0,0,37,11,30,11,0,0,21,8,8,8,0,0,32,12,30,11,0,0,24,8,8,8,0,0,35,13,30,12,0,0,23,8,7,8,0,0,38,11,28,13,0,0,24,8,8,8,0,0,39,12,30,13,0,0,47,17,0,16,0,10,36,11,0,13,0,8,36,12,0,12,0,6,76,23,0,22,0,0
5,2,39,13,11,11,2,0,53,18,42,19,0,0,25,9,7,9,0,0,36,12,32,12,0,0,25,9,7,7,0,0,35,11,32,11,0,0,24,8,8,9,0,0,37,12,30,12,0,0,24,9,8,8,0,0,37,13,30,11,0,0,25,8,7,8,0,0,38,12,30,13,0,0,24,10,8,7,0,0,37,12,31,12,0,0,48,14,0,16,0,8,37,14,0,13,0,7,39,11,0,12,0,6,74,24,0,25,0,0
5,3,35,13,10,14,2,0,56,17,38,16,0,0,26,8,9,8,0,0,36,13,32,13,0,0,26,9,8,9,0,0,35,11,30,12,0,0,23,8,8,8,0,0,38,11,30,12,0,0,21,8,7,9,0,0,37,11,32,13,0,0,25,8,7,8,0,0,38,13,32,12,0,0,22,8,7,8,0,0,36,12,28,12,0,0,47,14,0,12,0,10,39,11,0,11,0,6,37,13,0,14,0,6,69,22,0,24,0,0
6,0,38,11,11,12,2,0,49,19,41,18,0,0,24,8,7,8,0,0,37,11,30,11,0,0,25,8,7,9,0,0,35,11,30,13,0,0,23,8,8,8,0,0,36,12,29,12,0,0,22,6,8,9,0,0,33,11,31,13,0,0,24,8,7,9,0,0,35,11,30,11,0,0,24,9,8,8,0,0,36,11,31,12,0,0,48,20,0,16,0,9,58,18,0,15,0,7,60,20,0,17,0,7,75,25,0,22,0,0
6,1,38,12,10,11,2,0,52,18,42,18,0,0,25,7,8,8,0,0,37,13,33,12,0,0,24,8,7,8,0,0,36,12,31,11,0,0,26,9,7,7,0,0,35,13,30,11,0,0,23,9,8,8,0,0,35,12,29,13,0,0,24,9,8,9,0,0,35,12,30,11,0,0,24,7,8,8,0,0,36,12,30,12,0,0,47,17,0,14,0,10,51,17,0,19,0,7,56,19,0,20,0,7,74,28,0,24,0,0
6,2,38,12,9,13,2,0,55,18,41,18,0,0,25,8,8,8,0,0,35,13,29,13,0,0,25,9,7,8,0,0,36,12,31,11,0,0,23,7,8,9,0,0,36,12,30,13,0,0,23,8,8,8,0,0,36,13,27,12,0,0,23,7,8,9,0,0,36,13,32,13,0,0,26,8,8,7,0,0,36,11,32,12,0,0,48,17,0,16,0,8,55,17,0,15,0,7,53,17,0,15,0,6,74,24,0,21,0,0
6,3,34,12,11,10,2,0,55,18,39,18,0,0,23,9,8,9,0,0,36,12,28,11,0,0,22,8,8,7,0,0,37,12,30,13,0,0,25,8,7,7,0,0,35,12,29,12,0,0,24,8,7,8,0,0,37,11,31,12,0,0,24,8,8,9,0,0,36,12,30,11,0,0,24,8,7,8,0,0,33,12,30,12,0,0,46,18,0,15,0,9,52,22,0,16,0,8,52,21,0,17,0,7,72,26,0,26,0,0
7,0,39,10,11,13,2,0,52,18,40,19,0,0,39,13,10,12,2,0,56,20,38,17,0,0,36,12,9,12,2,0,55,18,39,18,0,0,24,8,7,9,0,0,37,12,31,12,0,0,26,8,7,8,0,0,34,11,29,12,0,0,26,9,8,8,0,0,33,12,29,12,0,0,24,8,7,8,0,0,34,12,32,11,0,0,64,23,0,26,0,9,56,17,0,18,0,6,55,19,0,20,0,7,71,25,0,23,0,0
7,1,35,12,10,13,2,0,57,17,39,17,0,0,39,10,12,13,2,0,55,19,41,19,0,0,36,12,10,12,2,0,48,19,40,18,0,0,23,9,8,7,0,0,37,11,29,12,0,0,25,9,8,8,0,0,37,12,30,13,0,0,25,9,8,8,0,0,37,12,29,12,0,0,23,8,7,7,0,0,36,11,30,12,0,0,69,25,0,26,0,9,52,16,0,20,0,7,48,19,0,16,0,7,76,21,0,18,0,0
7,2,40,13,10,12,2,0,55,19,41,21,0,0,37,11,10,10,2,0,53,18,39,19,0,0,36,12,10,12,2,0,53,18,38,17,0,0,23,9,8,8,0,0,37,12,30,12,0,0,24,8,6,8,0,0,38,13,31,13,0,0,24,8,7,8,0,0,37,13,30,12,0,0,24,8,7,6,0,0,35,11,29,12,0,0,71,27,0,25,0,10,50,20,0,18,0,6,49,20,0,19,0,7,76,22,0,27,0,0
7,3,37,12,10,11,2,0,52,19,39,18,0,0,34,9,10,14,2,0,53,18,41,17,0,0,38,13,10,12,2,0,55,18,39,18,0,0,26,7,7,8,0,0,36,12,30,12,0,0,26,7,7,8,0,0,34,12,32,12,0,0,24,7,7,8,0,0,36,13,31,11,0,0,24,8,8,9,0,0,35,11,29,12,0,0,73,26,0,24,0,10,51,22,0,15,0,9,54,18,0,17,0,8,65,27,0,21,0,0
8,0,47,17,11,17,2,0,73,23,51,24,0,0,46,17,14,16,2,0,69,25,52,24,0,0,35,12,9,13,0,0,56,18,39,18,0,0,47,16,14,16,2,0,74,24,49,26,0,0,39,11,9,13,0,0,53,19,37,19,0,0,45,17,13,15,2,0,72,25,53,22,0,0,39,12,9,11,0,0,54,19,40,20,0,0,67,24,0,21,0,10,53,13,0,18,0,7,58,16,0,19,0,6,97,31,0,32,0,0
8,1,47,15,13,15,2,0,69,25,51,22,0,0,46,18,12,15,2,0,71,23,52,26,0,0,38,12,9,11,0,0,55,18,42,19,0,0,44,17,12,15,2,0,81,25,50,25,0,0,38,12,11,12,0,0,55,19,41,19,0,0,46,15,12,17,2,0,77,24,51,23,0,0,35,13,11,12,0,0,54,16,40,19,0,0,74,25,0,24,0,9,56,19,0,19,0,6,58,17,0,16,0,7,101,34,0,34,0,0
8,2,51,16,12,16,2,0,69,22,47,25,0,0,46,18,12,14,2,0,72,23,50,25,0,0,38,13,10,11,0,0,53,18,39,17,0,0,49,16,13,15,2,0,75,25,47,23,0,0,33,11,10,11,0,0,52,17,40,18,0,0,46,16,12,16,2,0,68,25,51,22,0,0,38,14,9,11,0,0,56,18,41,18,0,0,73,21,0,26,0,9,54,15,0,19,0,7,58,17,0,19,0,7,95,33,0,31,0,0
8,3,50,15,11,18,2,0,74,23,50,24,0,0,47,15,12,15,2,0,70,25,52,23,0,0,37,12,10,12,0,0,56,18,38,19,0,0,51,15,13,17,2,0,79,23,48,24,0,0,38,12,11,11,0,0,55,17,42,20,0,0,46,15,13,15,2,0,66,24,49,23,0,0,39,11,11,12,0,0,53,19,40,19,0,0,75,23,0,23,0,9,63,20,0,15,0,8,56,19,0,17,0,7,96,26,0,31,0,0
9,0,36,15,10,12,2,0,55,19,43,17,0,0,25,7,8,7,0,0,35,12,31,13,0,0,22,8,7,7,0,0,36,12,32,12,0,0,22,8,8,9,0,0,34,11,32,12,0,0,23,8,6,8,0,0,36,13,29,12,0,0,23,8,7,8,0,0,35,12,31,12,0,0,24,7,7,8,0,0,40,11,31,13,0,0,49,18,0,16,0,9,58,20,0,17,0,7,51,18,0,20,0,7,72,26,0,20,0,0
9,1,36,13,10,10,2,0,51,17,40,17,0,0,21,9,8,8,0,0,34,12,30,12,0,0,25,8,8,8,0,0,38,12,31,12,0,0,26,8,7,9,0,0,37,12,30,12,0,0,25,8,8,9,0,0,38,12,31,11,0,0,25,9,7,7,0,0,35,11,29,12,0,0,22,8,8,7,0,0,38,12,31,12,0,0,50,15,0,17,0,9,50,16,0,19,0,8,50,20,0,16,0,8,70,25,0,25,0,0
9,2,34,10,10,10,2,0,55,18,40,19,0,0,24,8,8,7,0,0,37,12,29,12,0,0,24,8,8,9,0,0,38,11,31,13,0,0,25,9,9,9,0,0,36,13,30,12,0,0,24,9,7,9,0,0,37,11,30,11,0,0,25,9,7,8,0,0,39,12,29,13,0,0,27,8,8,9,0,0,35,12,31,13,0,0,49,15,0,19,0,9,55,21,0,20,0,8,54,19,0,13,0,7,68,25,0,24,0,0
9,3,39,12,10,12,2,0,52,17,41,19,0,0,23,9,7,8,0,0,37,12,30,12,0,0,24,8,7,8,0,0,34,12,30,12,0,0,24,8,8,9,0,0,35,11,29,12,0,0,24,7,7,8,0,0,36,12,29,12,0,0,23,8,7,8,0,0,33,12,30,12,0,0,28,8,7,8,0,0,34,12,29,13,0,0,47,16,0,15,0,9,60,20,0,19,0,7,48,17,0,20,0,6,72,27,0,26,0,0
10,0,38,12,9,11,2,0,53,18,43,20,0,0,41,12,10,10,0,0,57,17,40,17,0,0,35,11,10,11,0,0,53,19,39,18,0,0,39,11,10,12,0,0,57,18,39,18,0,0,34,13,10,12,0,0,52,17,41,19,0,0,35,12,9,11,0,0,54,17,39,17,0,0,37,12,9,10,0,0,53,18,36,18,0,0,70,27,0,23,0,10,47,20,0,18,0,10,47,21,0,17,0,7,71,23,0,25,0,0
10,1,38,12,9,12,2,0,55,17,41,19,0,0,40,12,10,12,0,0,57,17,41,18,0,0,36,12,10,12,0,0,54,20,41,19,0,0,35,11,11,13,0,0,57,17,40,16,0,0,35,13,10,13,0,0,54,18,38,18,0,0,30,12,9,13,0,0,56,18,42,17,0,0,40,13,10,13,0,0,52,17,39,17,0,0,69,26,0,23,0,9,48,19,0,14,0,6,60,20,0,18,0,7,74,24,0,25,0,0
10,2,38,12,9,11,2,0,52,20,42,19,0,0,36,12,9,12,0,0,55,17,40,18,0,0,32,11,10,14,0,0,55,17,41,16,0,0,38,12,10,13,0,0,51,17,39,19,0,0,33,9,10,13,0,0,57,18,39,19,0,0,32,12,10,12,0,0,53,18,37,17,0,0,37,11,10,12,0,0,53,18,39,18,0,0,74,24,0,23,0,10,47,20,0,17,0,8,50,17,0,17,0,8,69,23,0,24,0,0
10,3,35,12,10,12,2,0,55,20,40,18,0,0,37,11,11,12,0,0,57,17,42,19,0,0,37,12,10,13,0,0,54,16,39,18,0,0,37,12,11,10,0,0,54,16,41,18,0,0,37,11,11,13,0,0,55,18,41,17,0,0,38,14,11,11,0,0,55,17,41,18,0,0,32,11,10,12,0,0,51,18,40,18,0,0,70,26,0,27,0,9,56,17,0,18,0,6,58,18,0,17,0,7,66,27,0,24,0,0
11,0,51,15,13,16,2,0,72,23,51,25,0,0,46,15,12,15,2,0,64,24,48,22,0,0,44,16,14,16,2,0,71,23,48,22,0,0,35,12,10,12,0,0,52,19,38,19,0,0,34,11,9,11,0,0,56,19,41,19,0,0,34,12,9,13,0,0,51,19,41,20,0,0,35,13,12,11,0,0,51,16,41,16,0,0,71,25,0,24,0,10,77,21,0,22,0,8,76,25,0,27,0,9,103,34,0,37,0,0
11,1,46,15,13,15,2,0,74,24,48,23,0,0,52,17,12,15,2,0,77,22,50,25,0,0,44,16,13,16,2,0,75,24,51,25,0,0,34,12,9,13,0,0,55,19,41,18,0,0,36,11,10,13,0,0,57,18,40,17,0,0,39,13,11,11,0,0,53,18,41,18,0,0,34,13,10,11,0,0,57,19,40,18,0,0,74,22,0,24,0,10,65,28,0,23,0,7,71,28,0,17,0,8,91,29,0,36,0,0
11,2,45,18,13,15,2,0,75,25,51,24,0,0,53,16,12,17,2,0,71,25,50,23,0,0,51,19,13,15,2,0,75,25,50,23,0,0,34,13,11,10,0,0,57,19,42,17,0,0,33,12,10,14,0,0,56,18,39,19,0,0,34,14,10,14,0,0,55,18,39,18,0,0,37,12,10,12,0,0,54,16,41,17,0,0,68,21,0,20,0,9,80,23,0,24,0,8,72,21,0,28,0,7,92,31,0,29,0,0
11,3,46,19,13,16,2,0,70,23,50,25,0,0,48,14,12,16,2,0,68,25,52,27,0,0,47,17,13,16,2,0,65,25,50,24,0,0,40,11,10,14,0,0,52,17,40,19,0,0,36,11,10,11,0,0,54,18,41,16,0,0,38,12,11,12,0,0,56,18,42,19,0,0,36,14,11,13,0,0,51,17,40,18,0,0,70,24,0,27,0,9,72,22,0,23,0,7,67,24,0,23,0,9,101,31,0,32,0,0
12,0,66,23,15,22,3,0,89,30,59,30,0,0,60,20,15,18,3,0,94,26,62,32,0,0,59,16,15,20,3,0,96,31,58,27,0,0,35,12,10,11,0,0,55,20,41,18,0,0,36,12,11,11,0,0,54,18,39,17,0,0,37,12,10,11,0,0,57,17,42,16,0,0,37,12,9,12,0,0,57,16,41,16,0,0,69,27,0,23,0,9,101,24,0,26,0,10,89,26,0,37,0,9,116,40,0,39,0,0
12,1,65,21,14,22,3,0,95,28,60,29,0,0,54,21,18,17,3,0,90,30,57,30,0,0,57,16,16,22,3,0,94,30,62,30,0,0,39,12,10,11,0,0,55,17,39,17,0,0,34,14,11,14,0,0,51,18,38,17,0,0,34,13,10,13,0,0,55,20,38,19,0,0,38,11,11,12,0,0,54,17,39,20,0,0,72,26,0,22,0,10,83,29,0,30,0,8,92,32,0,32,0,8,126,43,0,35,0,0
12,2,53,20,17,18,3,0,84,29,61,29,0,0,59,21,15,20,3,0,90,31,59,30,0,0,56,20,14,18,3,0,93,29,61,31,0,0,37,11,10,12,0,0,54,16,40,20,0,0,35,11,10,12,0,0,57,17,41,19,0,0,36,12,11,13,0,0,52,19,40,18,0,0,36,12,11,12,0,0,52,18,40,19,0,0,74,22,0,29,0,10,89,32,0,33,0,9,95,29,0,28,0,9,119,44,0,45,0,0
12,3,57,20,15,19,3,0,90,28,57,30,0,0,52,22,15,25,3,0,90,32,63,27,0,0,54,19,16,21,3,0,82,31,58,27,0,0,36,13,10,12,0,0,54,18,38,17,0,0,37,12,10,11,0,0,54,16,40,19,0,0,33,11,10,13,0,0,53,17,37,18,0,0,40,12,10,12,0,0,54,17,41,18,0,0,72,22,0,27,0,9,95,28,0,27,0,7,93,24,0,26,0,8,119,39,0,37,0,0
13,0,62,19,15,19,3,0,92,29,61,30,0,0,60,19,15,20,3,0,85,27,58,30,0,0,45,17,13,13,0,0,74,25,48,25,0,0,57,20,14,17,3,0,89,28,59,30,0,0,48,16,12,18,0,0,69,25,52,25,0,0,59,19,16,18,3,0,94,31,58,29,0,0,46,15,13,14,0,0,77,25,52,23,0,0,95,28,0,31,0,11,67,23,0,24,0,8,69,23,0,23,0,8,95,31,0,30,0,0
13,1,66,20,16,18,3,0,85,29,62,32,0,0,61,17,15,21,3,0,87,30,61,26,0,0,48,16,13,17,0,0,74,23,47,23,0,0,64,22,16,21,3,0,90,33,58,33,0,0,47,18,11,17,0,0,70,22,50,25,0,0,57,18,15,20,3,0,90,33,60,29,0,0,43,16,12,17,0,0,73,22,50,25,0,0,103,34,0,34,0,11,77,20,0,23,0,8,77,22,0,18,0,8,98,33,0,31,0,0
13,2,62,19,17,21,3,0,90,30,62,30,0,0,57,23,15,21,3,0,91,27,64,32,0,0,47,15,13,16,0,0,73,24,51,26,0,0,62,18,16,23,3,0,91,27,61,29,0,0,54,15,11,15,0,0,66,25,47,24,0,0,53,19,17,21,3,0,90,31,57,31,0,0,40,15,12,17,0,0,72,22,48,24,0,0,96,30,0,31,0,10,72,30,0,20,0,8,69,23,0,22,0,9,99,34,0,28,0,0
13,3,50,19,16,21,3,0,88,30,62,27,0,0,61,22,15,21,3,0,91,29,60,31,0,0,49,15,13,18,0,0,73,25,50,25,0,0,61,18,15,18,3,0,91,28,62,31,0,0,46,14,12,15,0,0,72,24,47,23,0,0,59,21,14,23,3,0,89,31,60,32,0,0,47,15,14,16,0,0,73,26,48,25,0,0,93,32,0,32,0,10,78,26,0,24,0,8,78,23,0,25,0,7,103,28,0,36,0,0
14,0,59,17,15,18,3,0,93,30,61,28,0,0,57,23,14,23,3,0,94,32,60,29,0,0,48,16,13,16,0,0,74,26,51,24,0,0,55,16,15,20,3,0,90,32,60,29,0,0,64,20,16,19,3,0,90,31,59,27,0,0,58,21,15,20,3,0,84,30,59,28,0,0,47,17,12,16,0,0,77,24,50,23,0,0,92,30,0,31,0,12,69,23,0,24,0,8,78,18,0,18,0,9,112,30,0,42,0,0
14,1,56,18,14,20,3,0,80,29,58,30,0,0,58,21,13,20,3,0,88,31,56,26,0,0,50,16,13,14,0,0,73,26,51,24,0,0,60,17,16,19,3,0,86,32,59,32,0,0,60,17,16,19,3,0,84,30,64,31,0,0,60,22,15,20,3,0,94,29,63,30,0,0,45,17,12,17,0,0,71,24,51,24,0,0,87,29,0,34,0,10,66,21,0,19,0,7,68,24,0,25,0,7,126,43,0,37,0,0
14,2,58,20,17,21,3,0,85,30,62,27,0,0,56,20,14,19,3,0,86,31,57,27,0,0,46,17,12,15,0,0,72,22,51,25,0,0,59,22,14,22,3,0,90,30,62,28,0,0,57,22,14,22,3,0,92,28,62,30,0,0,62,19,13,21,3,0,93,30,64,32,0,0,46,16,12,14,0,0,69,23,47,24,0,0,95,28,0,33,0,11,71,26,0,26,0,7,73,27,0,22,0,7,120,38,0,41,0,0
14,3,58,18,15,22,3,0,97,30,58,30,0,0,61,19,15,19,3,0,85,30,61,31,0,0,50,16,12,17,0,0,68,23,48,25,0,0,63,21,16,19,3,0,93,30,59,31,0,0,63,19,15,18,3,0,92,30,56,29,0,0,52,22,14,22,3,0,86,31,58,30,0,0,47,14,11,16,0,0,70,23,51,26,0,0,95,31,0,33,0,11,74,26,0,19,0,7,72,25,0,28,0,7,126,41,0,44,0,0
