scenario,sample_id,P01_R1,P01_R2,P01_R3,P01_R4,P01_R5,P01_R6,P02_R1,P02_R2,P02_R3,P02_R4,P02_R5,P02_R6,P03_R1,P03_R2,P03_R3,P03_R4,P03_R5,P03_R6,P04_R1,P04_R2,P04_R3,P04_R4,P04_R5,P04_R6,P05_R1,P05_R2,P05_R3,P05_R4,P05_R5,P05_R6,P06_R1,P06_R2,P06_R3,P06_R4,P06_R5,P06_R6,P07_R1,P07_R2,P07_R3,P07_R4,P07_R5,P07_R6,P08_R1,P08_R2,P08_R3,P08_R4,P08_R5,P08_R6,P09_R1,P09_R2,P09_R3,P09_R4,P09_R5,P09_R6,P10_R1,P10_R2,P10_R3,P10_R4,P10_R5,P10_R6,P11_R1,P11_R2,P11_R3,P11_R4,P11_R5,P11_R6,P12_R1,P12_R2,P12_R3,P12_R4,P12_R5,P12_R6,P13_R1,P13_R2,P13_R3,P13_R4,P13_R5,P13_R6,P14_R1,P14_R2,P14_R3,P14_R4,P14_R5,P14_R6,P15_R1,P15_R2,P15_R3,P15_R4,P15_R5,P15_R6,P16_R1,P16_R2,P16_R3,P16_R4,P16_R5,P16_R6,P17_R1,P17_R2,P17_R3,P17_R4,P17_R5,P17_R6,P18_R1,P18_R2,P18_R3,P18_R4,P18_R5,P18_R6
7,1,35,14,10,11,2,0,55,19,39,18,0,0,41,14,10,12,2,0,52,18,38,18,0,0,37,12,11,11,2,0,56,20,39,19,0,0,24,8,8,8,0,0,34,13,31,12,0,0,25,8,8,8,0,0,35,12,31,12,0,0,23,9,6,9,0,0,34,12,29,11,0,0,26,8,8,8,0,0,37,12,29,13,0,0,70,21,0,23,0,10,53,17,0,17,0,7,55,20,0,18,0,7,72,24,0,25,0,0
8,0,50,16,13,13,2,0,75,20,53,24,0,0,51,15,13,15,2,0,71,24,51,25,0,0,36,12,12,12,0,0,54,19,41,19,0,0,50,14,14,14,2,0,72,24,51,25,0,0,39,12,10,13,0,0,57,17,41,19,0,0,47,18,12,16,2,0,69,22,53,23,0,0,34,10,10,11,0,0,58,19,39,20,0,0,75,23,0,19,0,9,49,20,0,23,0,8,56,20,0,20,0,7,96,30,0,31,0,0
8,1,48,15,12,16,2,0,67,23,52,23,0,0,47,17,12,16,2,0,73,22,51,24,0,0,37,12,11,12,0,0,53,18,41,18,0,0,48,15,12,14,2,0,70,23,51,24,0,0,39,11,10,11,0,0,59,17,40,19,0,0,49,16,12,16,2,0,78,23,48,24,0,0,42,11,11,14,0,0,53,19,42,18,0,0,71,23,0,22,0,9,54,16,0,18,0,7,57,14,0,19,0,6,103,33,0,30,0,0
9,0,37,12,10,11,2,0,54,17,39,19,0,0,26,8,7,8,0,0,38,12,32,12,0,0,24,8,8,8,0,0,37,13,29,11,0,0,21,8,7,7,0,0,37,14,30,13,0,0,24,8,8,8,0,0,36,12,29,13,0,0,24,7,8,7,0,0,36,12,31,12,0,0,24,9,8,8,0,0,36,11,29,12,0,0,47,16,0,16,0,9,56,18,0,14,0,7,50,19,0,21,0,7,77,24,0,23,0,0
9,1,35,12,10,12,2,0,57,19,38,15,0,0,25,7,7,7,0,0,33,12,31,12,0,0,20,8,8,7,0,0,36,12,31,12,0,0,23,9,7,8,0,0,35,12,29,12,0,0,26,7,7,9,0,0,36,12,31,12,0,0,27,8,7,9,0,0,35,12,30,13,0,0,26,8,7,8,0,0,35,13,30,12,0,0,48,14,0,15,0,8,51,19,0,20,0,8,52,15,0,21,0,7,76,25,0,25,0,0
10,0,35,13,10,12,2,0,55,19,40,17,0,0,34,10,11,11,0,0,54,18,40,19,0,0,38,11,10,12,0,0,53,20,41,19,0,0,37,13,10,11,0,0,55,17,39,19,0,0,39,12,10,14,0,0,55,21,41,16,0,0,38,12,11,13,0,0,54,17,40,17,0,0,35,13,11,12,0,0,51,18,42,17,0,0,72,24,0,22,0,10,55,16,0,17,0,7,60,17,0,18,0,6,66,21,0,27,0,0
10,1,41,11,10,14,2,0,57,19,41,19,0,0,35,11,10,12,0,0,53,19,41,18,0,0,39,11,10,11,0,0,50,18,40,20,0,0,37,11,11,13,0,0,55,18,39,18,0,0,38,14,11,12,0,0,52,18,38,18,0,0,36,12,9,13,0,0,53,17,36,18,0,0,40,14,10,11,0,0,55,17,40,19,0,0,76,24,0,24,0,9,53,19,0,20,0,8,53,18,0,17,0,8,74,23,0,24,0,0
11,0,44,15,13,14,2,0,73,24,47,26,0,0,46,15,13,18,2,0,73,25,50,24,0,0,46,16,12,12,2,0,65,23,51,27,0,0,36,11,10,13,0,0,53,17,39,17,0,0,36,14,10,12,0,0,53,16,41,18,0,0,36,15,10,11,0,0,53,19,40,17,0,0,38,11,11,13,0,0,53,19,40,19,0,0,74,22,0,23,0,9,70,21,0,25,0,7,72,28,0,24,0,7,98,32,0,35,0,0
11,1,55,17,13,16,2,0,71,24,52,23,0,0,51,18,12,13,2,0,72,23,49,25,0,0,50,16,12,15,2,0,71,26,53,25,0,0,35,12,10,11,0,0,55,17,42,18,0,0,36,12,10,13,0,0,53,19,38,18,0,0,40,11,10,13,0,0,54,18,41,19,0,0,38,12,10,13,0,0,58,18,39,19,0,0,72,20,0,26,0,10,73,25,0,26,0,8,71,26,0,26,0,9,94,34,0,33,0,0
12,0,59,19,15,19,3,0,86,28,62,33,0,0,60,20,15,22,3,0,94,31,60,32,0,0,50,21,14,17,3,0,90,32,63,32,0,0,39,13,10,10,0,0,53,17,43,18,0,0,36,13,10,14,0,0,53,18,39,17,0,0,35,12,10,11,0,0,51,18,38,19,0,0,36,11,10,11,0,0,55,19,37,18,0,0,71,25,0,24,0,9,86,34,0,30,0,8,86,25,0,24,0,9,123,35,0,43,0,0
12,1,61,23,16,20,3,0,87,30,58,30,0,0,60,20,14,20,3,0,95,30,60,31,0,0,61,22,15,19,3,0,90,30,60,30,0,0,32,11,10,12,0,0,52,19,39,19,0,0,37,11,11,11,0,0,56,19,39,19,0,0,35,12,10,12,0,0,56,19,38,19,0,0,32,13,11,11,0,0,53,17,40,18,0,0,74,27,0,27,0,9,81,27,0,33,0,8,87,30,0,31,0,9,117,40,0,42,0,0
13,0,58,20,15,19,3,0,92,30,61,29,0,0,64,21,15,21,3,0,86,30,63,34,0,0,50,17,11,15,0,0,70,23,50,23,0,0,53,21,14,20,3,0,81,30,62,33,0,0,44,17,12,16,0,0,80,22,50,25,0,0,64,20,15,19,3,0,92,29,61,30,0,0,51,16,11,18,0,0,69,23,49,26,0,0,87,40,0,35,0,10,73,25,0,26,0,8,71,24,0,23,0,8,83,34,0,33,0,0
13,1,59,22,16,19,3,0,85,29,62,32,0,0,62,21,16,19,3,0,93,32,61,31,0,0,51,16,12,16,0,0,70,23,50,23,0,0,59,17,15,20,3,0,93,27,58,29,0,0,45,17,12,16,0,0,66,25,48,24,0,0,61,22,14,15,3,0,94,30,59,31,0,0,45,17,13,17,0,0,80,25,49,24,0,0,88,30,0,31,0,11,68,27,0,24,0,8,73,26,0,22,0,8,90,30,0,31,0,0
14,0,61,20,16,20,3,0,91,29,55,30,0,0,65,22,16,22,3,0,88,29,61,32,0,0,48,15,13,17,0,0,68,21,49,22,0,0,58,20,15,22,3,0,92,28,62,30,0,0,62,18,13,21,3,0,87,32,58,33,0,0,57,21,15,21,3,0,90,28,61,29,0,0,47,15,10,16,0,0,79,25,50,24,0,0,96,33,0,29,0,11,75,25,0,24,0,8,70,22,0,24,0,7,112,41,0,40,0,0
14,1,61,20,16,17,3,0,84,30,63,30,0,0,61,18,14,19,3,0,92,28,60,31,0,0,51,18,12,15,0,0,68,24,51,25,0,0,60,19,15,19,3,0,91,33,60,30,0,0,59,20,16,16,3,0,89,29,61,27,0,0,62,23,14,20,3,0,90,29,61,33,0,0,47,17,11,15,0,0,73,26,51,24,0,0,96,29,0,34,0,10,70,25,0,23,0,9,71,23,0,22,0,8,116,44,0,45,0,0
