scenario,sample_id,P01_R1,P01_R2,P01_R3,P01_R4,P01_R5,P01_R6,P02_R1,P02_R2,P02_R3,P02_R4,P02_R5,P02_R6,P03_R1,P03_R2,P03_R3,P03_R4,P03_R5,P03_R6,P04_R1,P04_R2,P04_R3,P04_R4,P04_R5,P04_R6,P05_R1,P05_R2,P05_R3,P05_R4,P05_R5,P05_R6,P06_R1,P06_R2,P06_R3,P06_R4,P06_R5,P06_R6,P07_R1,P07_R2,P07_R3,P07_R4,P07_R5,P07_R6,P08_R1,P08_R2,P08_R3,P08_R4,P08_R5,P08_R6,P09_R1,P09_R2,P09_R3,P09_R4,P09_R5,P09_R6,P10_R1,P10_R2,P10_R3,P10_R4,P10_R5,P10_R6,P11_R1,P11_R2,P11_R3,P11_R4,P11_R5,P11_R6,P12_R1,P12_R2,P12_R3,P12_R4,P12_R5,P12_R6,P13_R1,P13_R2,P13_R3,P13_R4,P13_R5,P13_R6,P14_R1,P14_R2,P14_R3,P14_R4,P14_R5,P14_R6,P15_R1,P15_R2,P15_R3,P15_R4,P15_R5,P15_R6,P16_R1,P16_R2,P16_R3,P16_R4,P16_R5,P16_R6,P17_R1,P17_R2,P17_R3,P17_R4,P17_R5,P17_R6,P18_R1,P18_R2,P18_R3,P18_R4,P18_R5,P18_R6,P19_R1,P19_R2,P19_R3,P19_R4,P19_R5,P19_R6,P20_R1,P20_R2,P20_R3,P20_R4,P20_R5,P20_R6,P21_R1,P21_R2,P21_R3,P21_R4,P21_R5,P21_R6,P22_R1,P22_R2,P22_R3,P22_R4,P22_R5,P22_R6,P23_R1,P23_R2,P23_R3,P23_R4,P23_R5,P23_R6,P24_R1,P24_R2,P24_R3,P24_R4,P24_R5,P24_R6,P25_R1,P25_R2,P25_R3,P25_R4,P25_R5,P25_R6,P26_R1,P26_R2,P26_R3,P26_R4,P26_R5,P26_R6,P27_R1,P27_R2,P27_R3,P27_R4,P27_R5,P27_R6,P28_R1,P28_R2,P28_R3,P28_R4,P28_R5,P28_R6,P29_R1,P29_R2,P29_R3,P29_R4,P29_R5,P29_R6,P30_R1,P30_R2,P30_R3,P30_R4,P30_R5,P30_R6,P31_R1,P31_R2,P31_R3,P31_R4,P31_R5,P31_R6,P32_R1,P32_R2,P32_R3,P32_R4,P32_R5,P32_R6,P33_R1,P33_R2,P33_R3,P33_R4,P33_R5,P33_R6,P34_R1,P34_R2,P34_R3,P34_R4,P34_R5,P34_R6,P35_R1,P35_R2,P35_R3,P35_R4,P35_R5,P35_R6,P36_R1,P36_R2,P36_R3,P36_R4,P36_R5,P36_R6
2,3,25,8,8,8,1,0,38,12,27,12,0,0,12,4,5,4,0,0,19,6,20,6,0,0,11,4,5,4,0,0,18,6,20,6,0,0,12,4,5,4,0,0,18,6,21,6,0,0,11,4,5,4,0,0,18,6,20,5,0,0,12,4,5,4,0,0,19,5,19,6,0,0,11,4,5,4,0,0,17,6,19,6,0,0,12,4,5,3,0,0,18,7,21,6,0,0,12,4,5,4,0,0,18,6,22,6,0,0,12,4,4,4,0,0,18,6,20,6,0,0,13,4,5,4,0,0,18,6,19,6,0,0,12,4,5,4,0,0,19,6,20,6,0,0,12,4,5,4,0,0,18,5,20,6,0,0,13,4,5,4,0,0,18,6,20,6,0,0,13,4,5,4,0,0,18,6,18,6,0,0,23,8,0,8,0,9,37,12,0,13,0,7,36,13,0,11,0,7,37,11,0,11,0,6,39,11,0,13,0,7,47,16,0,16,0,0
2,4,25,8,7,7,1,0,39,13,30,12,0,0,12,4,5,4,0,0,18,6,20,6,0,0,12,4,5,4,0,0,18,7,19,6,0,0,12,4,5,4,0,0,18,6,19,6,0,0,12,3,5,5,0,0,18,6,19,6,0,0,12,4,5,4,0,0,17,6,20,6,0,0,13,4,5,4,0,0,18,6,21,6,0,0,12,4,5,5,0,0,17,6,21,6,0,0,12,4,5,4,0,0,17,7,19,6,0,0,12,4,4,4,0,0,19,6,20,6,0,0,12,4,5,4,0,0,19,6,20,6,0,0,11,4,5,4,0,0,18,6,19,6,0,0,13,4,5,4,0,0,18,6,21,6,0,0,12,4,5,4,0,0,18,6,21,6,0,0,11,4,5,4,0,0,17,6,19,6,0,0,24,7,0,8,0,8,37,15,0,10,0,7,34,10,0,12,0,7,39,10,0,12,0,7,38,11,0,9,0,7,49,18,0,15,0,0
2,5,26,7,8,8,1,0,35,12,30,11,0,0,11,4,5,4,0,0,18,5,20,6,0,0,11,4,5,4,0,0,18,6,21,7,0,0,13,4,5,4,0,0,18,6,21,6,0,0,11,4,5,4,0,0,18,7,22,6,0,0,12,4,5,4,0,0,19,6,20,6,0,0,12,4,5,4,0,0,17,6,21,6,0,0,13,4,5,4,0,0,18,6,21,6,0,0,12,3,5,4,0,0,18,6,20,6,0,0,12,4,5,4,0,0,18,5,21,6,0,0,11,4,5,4,0,0,18,6,19,6,0,0,12,4,5,3,0,0,18,6,19,5,0,0,13,4,6,4,0,0,17,6,21,6,0,0,12,4,5,4,0,0,19,6,19,6,0,0,12,4,5,4,0,0,18,6,19,6,0,0,23,9,0,9,0,7,33,11,0,12,0,6,34,12,0,12,0,7,35,12,0,14,0,6,38,13,0,10,0,8,46,15,0,17,0,0
2,6,25,8,8,7,1,0,36,12,28,12,0,0,12,4,5,4,0,0,18,6,20,6,0,0,12,4,5,4,0,0,18,5,21,6,0,0,11,4,5,4,0,0,18,6,19,6,0,0,11,4,5,4,0,0,18,6,20,6,0,0,12,4,5,4,0,0,18,6,21,6,0,0,11,4,5,4,0,0,19,7,19,6,0,0,12,4,5,4,0,0,17,6,20,7,0,0,13,4,5,4,0,0,18,6,20,5,0,0,12,4,5,4,0,0,17,6,20,6,0,0,13,4,5,4,0,0,18,6,19,6,0,0,14,4,5,4,0,0,18,6,20,6,0,0,12,4,5,3,0,0,18,6,20,7,0,0,12,4,5,4,0,0,18,6,21,6,0,0,12,4,5,4,0,0,18,6,21,6,0,0,23,8,0,8,0,8,35,15,0,13,0,6,38,15,0,10,0,8,37,11,0,13,0,7,37,13,0,11,0,6,49,15,0,15,0,0
2,7,25,9,7,8,1,0,36,14,29,13,0,0,13,4,6,4,0,0,18,6,21,6,0,0,12,4,5,4,0,0,18,6,20,6,0,0,12,4,4,4,0,0,18,6,20,5,0,0,12,4,5,4,0,0,18,6,19,6,0,0,13,4,5,4,0,0,18,6,20,6,0,0,12,4,5,4,0,0,19,6,21,6,0,0,11,4,5,4,0,0,18,6,20,6,0,0,12,5,5,4,0,0,19,6,20,7,0,0,12,4,5,4,0,0,17,6,19,6,0,0,13,4,6,4,0,0,19,6,21,6,0,0,13,4,5,4,0,0,17,6,19,6,0,0,11,4,5,4,0,0,18,6,20,6,0,0,12,4,4,4,0,0,17,6,20,6,0,0,12,4,5,4,0,0,18,6,19,6,0,0,25,7,0,8,0,8,37,14,0,13,0,7,39,13,0,13,0,7,37,13,0,12,0,6,39,11,0,14,0,6,49,13,0,17,0,0
2,8,23,8,8,8,1,0,39,12,31,13,0,0,12,4,5,5,0,0,18,6,21,6,0,0,12,4,6,4,0,0,18,6,20,6,0,0,10,4,5,4,0,0,18,6,21,7,0,0,12,4,5,4,0,0,18,6,19,6,0,0,12,4,5,4,0,0,18,6,20,6,0,0,12,4,5,4,0,0,18,5,20,6,0,0,12,4,5,4,0,0,19,6,19,6,0,0,12,4,5,4,0,0,18,6,20,6,0,0,12,4,5,4,0,0,18,5,20,6,0,0,12,5,5,4,0,0,18,5,20,6,0,0,13,4,5,4,0,0,19,6,21,6,0,0,12,4,5,3,0,0,18,6,20,6,0,0,12,5,5,4,0,0,19,6,19,6,0,0,13,4,5,4,0,0,19,7,21,6,0,0,24,7,0,9,0,8,34,11,0,11,0,6,35,13,0,11,0,7,35,11,0,12,0,7,35,13,0,11,0,7,47,15,0,15,0,0
2,9,26,8,8,7,1,0,35,11,29,12,0,0,12,3,4,4,0,0,18,5,20,6,0,0,13,4,5,4,0,0,17,6,20,6,0,0,15,3,6,4,0,0,18,6,20,6,0,0,12,3,5,4,0,0,17,6,21,6,0,0,12,4,5,4,0,0,19,6,20,6,0,0,13,4,5,4,0,0,18,6,20,6,0,0,12,5,5,4,0,0,18,6,21,6,0,0,13,4,5,3,0,0,18,6,20,6,0,0,12,4,5,4,0,0,16,6,19,6,0,0,13,4,6,4,0,0,19,6,20,6,0,0,11,4,5,4,0,0,17,6,20,6,0,0,12,3,5,3,0,0,18,6,21,6,0,0,12,4,5,4,0,0,18,6,21,6,0,0,12,3,5,4,0,0,18,6,22,7,0,0,25,8,0,8,0,8,37,10,0,12,0,5,34,11,0,15,0,6,37,10,0,13,0,7,39,10,0,10,0,7,45,12,0,15,0,0
3,0,26,8,7,9,1,0,36,12,29,12,0,0,21,8,8,7,1,0,36,12,29,12,0,0,12,4,5,4,0,0,18,5,21,6,0,0,12,4,5,4,0,0,18,6,21,6,0,0,12,4,5,4,0,0,18,6,20,6,0,0,11,4,6,4,0,0,18,6,19,7,0,0,12,5,5,5,0,0,19,6,20,6,0,0,13,4,4,4,0,0,18,6,20,6,0,0,11,4,4,4,0,0,18,6,19,6,0,0,13,4,5,4,0,0,18,6,21,6,0,0,12,4,5,4,0,0,18,5,19,6,0,0,12,4,5,4,0,0,18,6,21,7,0,0,12,4,5,4,0,0,18,6,19,6,0,0,12,4,5,4,0,0,17,6,20,6,0,0,13,4,5,4,0,0,19,5,20,6,0,0,24,8,0,8,0,8,34,13,0,12,0,6,34,10,0,10,0,7,37,11,0,13,0,6,34,10,0,11,0,7,47,15,0,17,0,0
3,1,25,7,7,7,1,0,37,13,31,11,0,0,24,7,8,7,1,0,39,12,31,14,0,0,12,3,4,4,0,0,17,6,20,6,0,0,12,4,5,4,0,0,18,6,21,6,0,0,12,4,5,5,0,0,19,6,21,5,0,0,12,4,5,4,0,0,19,6,20,6,0,0,11,4,5,4,0,0,18,6,19,6,0,0,13,4,5,4,0,0,17,6,21,6,0,0,14,3,5,4,0,0,19,6,20,6,0,0,11,4,5,4,0,0,19,6,20,6,0,0,12,4,5,4,0,0,18,6,21,6,0,0,13,4,5,4,0,0,18,6,19,6,0,0,12,4,5,4,0,0,18,6,20,6,0,0,12,3,5,3,0,0,19,6,20,6,0,0,12,4,4,4,0,0,18,6,19,7,0,0,23,7,0,9,0,7,36,11,0,13,0,7,37,14,0,12,0,7,40,11,0,12,0,7,34,13,0,15,0,6,45,16,0,17,0,0
3,2,24,8,7,9,1,0,38,12,31,11,0,0,22,8,8,9,1,0,35,13,29,13,0,0,12,5,5,4,0,0,18,6,20,6,0,0,12,4,5,3,0,0,18,6,19,5,0,0,11,4,5,5,0,0,18,6,20,6,0,0,12,4,5,5,0,0,17,6,20,6,0,0,12,4,6,4,0,0,18,6,21,6,0,0,11,4,5,4,0,0,17,6,20,6,0,0,13,4,5,4,0,0,20,6,20,6,0,0,12,4,5,3,0,0,18,6,20,7,0,0,12,4,6,4,0,0,18,6,21,6,0,0,11,4,5,4,0,0,18,6,19,6,0,0,12,4,5,4,0,0,18,6,20,6,0,0,14,4,5,4,0,0,17,6,20,6,0,0,12,5,5,4,0,0,18,6,20,6,0,0,24,7,0,8,0,6,40,13,0,11,0,6,40,15,0,12,0,7,33,11,0,12,0,6,36,12,0,12,0,6,45,17,0,13,0,0
3,3,26,8,6,8,1,0,35,13,31,11,0,0,22,8,7,8,1,0,39,13,30,12,0,0,12,4,5,4,0,0,18,6,19,6,0,0,12,4,5,4,0,0,17,7,19,6,0,0,12,4,5,4,0,0,17,6,18,6,0,0,13,4,5,4,0,0,19,5,19,6,0,0,13,4,5,5,0,0,19,6,19,6,0,0,12,4,5,4,0,0,17,6,20,6,0,0,13,4,5,4,0,0,17,6,22,5,0,0,12,4,5,4,0,0,17,6,19,5,0,0,13,4,5,4,0,0,19,6,21,6,0,0,13,4,5,4,0,0,18,6,20,6,0,0,11,5,5,5,0,0,17,6,19,6,0,0,11,4,5,4,0,0,18,7,19,6,0,0,13,4,5,4,0,0,18,6,20,7,0,0,24,9,0,7,0,9,33,11,0,12,0,6,37,13,0,13,0,6,39,13,0,10,0,5,36,15,0,11,0,7,45,15,0,17,0,0
3,4,24,8,8,8,1,0,36,12,30,12,0,0,23,8,7,7,1,0,37,12,30,12,0,0,12,4,5,4,0,0,18,5,20,7,0,0,12,4,5,4,0,0,19,6,20,6,0,0,12,4,5,4,0,0,17,6,20,6,0,0,12,4,5,4,0,0,17,6,20,6,0,0,12,4,6,4,0,0,19,6,20,6,0,0,13,4,5,4,0,0,18,6,21,6,0,0,13,4,5,4,0,0,18,6,20,6,0,0,12,4,5,4,0,0,18,5,21,6,0,0,14,5,5,4,0,0,19,7,19,5,0,0,12,4,5,4,0,0,17,5,21,6,0,0,11,4,5,4,0,0,18,6,20,6,0,0,12,4,5,4,0,0,17,6,19,6,0,0,13,4,5,4,0,0,19,6,20,5,0,0,24,9,0,8,0,8,36,11,0,13,0,7,34,14,0,13,0,7,35,11,0,11,0,7,32,10,0,9,0,6,47,15,0,14,0,0
3,5,23,8,7,8,1,0,35,12,30,12,0,0,24,8,8,7,1,0,34,11,30,11,0,0,12,4,4,4,0,0,19,6,20,6,0,0,12,4,4,4,0,0,18,6,19,6,0,0,12,4,5,4,0,0,19,6,20,6,0,0,12,4,5,4,0,0,17,6,20,6,0,0,12,4,5,4,0,0,18,6,19,7,0,0,13,4,5,4,0,0,17,6,20,6,0,0,11,4,5,4,0,0,18,6,20,6,0,0,11,4,5,4,0,0,18,6,21,6,0,0,13,4,5,4,0,0,17,6,21,6,0,0,12,3,5,4,0,0,18,5,19,6,0,0,12,3,5,4,0,0,19,6,20,6,0,0,11,4,5,4,0,0,18,6,20,6,0,0,12,5,5,5,0,0,18,6,19,6,0,0,23,7,0,8,0,7,33,12,0,12,0,7,36,14,0,12,0,6,35,12,0,13,0,6,36,13,0,14,0,7,48,17,0,18,0,0
